0,1,2
2020-04-05 23:27:54+00:00,"I pay my salutation (namaskara) to the light / lamp which brings auspiciousness; prosperity, good health, abundance of money and wealth, and the destruction of the intellect’s enemy. #5April2020 #India #faith #PrimeMinister #NarendraModi #Diya #Covid_19 #vasudevkutumbakam",DrSatyajeetsinh
2020-04-05 23:27:53+00:00,"ऐसे देवता को प्रणाम करता हूँ ,जो कल्याण करता है, रोग मुक्त रखता है, धन सम्पदा देता हैं , जो विपरीत बुध्दि का नाश करके मुझे सद मार्ग दिखाता हैं| ऐसी दीव्य ज्योति को मेरा परम नम: | #5April2020 #Diya #PrimeMinister #India #corona #NarendraModi #Covid_19 #faith #vasudevkutumbakam",DrSatyajeetsinh
2020-04-05 23:26:45+00:00,#India Ante y después del #coronavirus #cuatentena #covid #quedatencasa #covid19 #Covid_19 https://www.instagram.com/p/B-nhmeOFXiN/?igshid=bfmci2mdc3nv,walnygonzalez
2020-04-05 23:25:50+00:00,"@PMOIndia u r requested to take care of post lockdown measures on war footing approach ,great planning n implementation of decisions r required .economy n covid both need attention,loss of jobs n less financial resources can make worst for us that can lead to unrest in India ",VikashMadhogar1
2020-04-05 23:25:40+00:00,"Obrador miente: ""México, dijo, después de la India es el segundo país con menos infectados de COVID-19 y es el tercer país en el mundo con menos defunciones por número de habitantes"" Somos el país con menos pruebas diagnósticas, y el país con más defunciones por neumonía atípica.",MolinaRobertoMx
2020-04-05 23:25:22+00:00,What other countries are doing to fight COVID 19 might be much more effective than what India is doing. Nothing wrong in building solidarity but the effort can’t just stop there. #Coronaindia,sreyasarkarlit
2020-04-05 23:25:07+00:00,"@thepressboxpod Have you guys tried to get @TheEconomist to sponsor the strained pun headline? From just ONE recent issue: ""Census and sensibility"" (the 2020 U.S. census); ""Electoral distancing"" (Biden's growing lead); ""The billion-person question"" (Covid-19 in India); 1/2",kayfaberaven
2020-04-05 23:25:02+00:00,"Got this message from my old friend in India who is a Zoologist but I am shocked that he is circulating such nonsense: LIGHT A CANDLE AND KILL ALL MALE COVID-19 A completely different theory was first put forth in the 1970s by Philip Callahan, a microbiologist .... 2/...",nnyyir
2020-04-05 23:24:12+00:00,India’s Covid-19 toll hits 100; Delhi tally 503 https://news8plus.com/indias-covid-19-toll-hits-100-delhi-tally-503/,news8_plus
2020-04-05 23:24:06+00:00,"Pareja en la India tuvieron gemelos y los bautizaron con el nombre de la pandemia: 'Covid' y 'Corona', según sus padres, lo hicieron para recordarse lo duro que fue su parto. ",DiarioDiezHn
2020-04-05 23:24:04+00:00,Parents name newborn twins Corona and Covid A couple from India who gave birth during the nationwide lockdown wanted the names of their boy and girl to be “memorable and unique”. A couple in the Indian central state of Chhattisgarh have named their new… https://ift.tt/2xPRwpW,Tomatoblossomg
2020-04-05 23:24:02+00:00,"Ye tweeet apka bata hai khan Sahab ki aap bhi un batmeez gawar jamaatiye's aur gawar maulana ke soch wale ho, PM of India did asked that lighting the Diya and candles will demolish the covid 19 virus ???? Anpad wali baat na kare",BeingIndian1991
2020-04-05 23:23:34+00:00,Doctors: India must prepare for ‘onslaught’ of COVID-19 (via @fijivillage),Vijay52105860
2020-04-05 23:23:28+00:00,MENTIRA TRAS MENTIRA: @lopezobrador_ dio datos falsos sobre la situación de México ante el Covid-19. NO somos el segundo país con menos contagios después de la India. Varias fuentes lo confirman #AMLOseVA https://www.bbc.com/mundo/noticias-51705060,dolivo_a
2020-04-05 23:23:08+00:00,India’s Covid-19 toll hits 100; Delhi tally 503 ,word_beyond
2020-04-05 23:23:00+00:00,"India adds 561 new covid-19 cases as total rises to 3,940 - https://trendingatoz.com/?p=37839",TrendingAtoZ
2020-04-05 23:22:47+00:00,India can produce 200 Million #Hydroxychloroquine (HCQ) tablets EVERY MONTH. That's enough to treat every active #covid-19 patient in the world 20 times over. Restricting its use to only hospitalized patients is insanity when treating outpatient mild cases would end #covid19 now,prodreamer1
2020-04-05 23:22:27+00:00,"Ahem...that @WSJ reference was cool. Might one also ask why does China's public diplomacy on COVID-19 in India matter? Or, for that matter anywhere in the world? Their very public diplomacy seems to have worked in WHO and other UN institutions, no?",JacksonDurai19
2020-04-05 23:21:20+00:00,The Central has decided to provide free testing and treatment of #covidindia under the #AyushmanBharat scheme,SRajaJourno
2020-04-05 23:20:33+00:00,Una pareja india llama a sus hijos gemelos Corona y Covid http://dlvr.it/RTDgpC DonfelixSPM #donfelix,ncdn_negocios
2020-04-05 23:20:32+00:00,Una pareja india llama a sus hijos gemelos Corona y Covid http://dlvr.it/RTDgkb,donfelixSPM
2020-04-05 23:20:26+00:00,"México 2ndo lugar en menos contagios de #Covid_19mx en el mundo, después de India.. Informe de Gobierno. #AMLOseVA #AmloElFracasoPresidencial",LAR0WE
2020-04-05 23:19:54+00:00,Folks in India - please read the whole thread and install the AarogyaSetu App! We need to harness data for action to tackle COVID in India. @PrinSciAdvGoI - thank you for breaking down the use case.,TaruniRKhurana
2020-04-05 23:19:41+00:00,"#Covid_19 Compararnos con la India? Allá, por las condiciones sociales y económicas nadie sabe cuántas personas están muertas o infectadas. No alcanzan pruebas, no hay capacidad hospitalaria ni insumos. Estamos menos peor que uno de los peores. ¿Esa comparativa debe alentarnos?",REBECARAMOS
2020-04-05 23:19:32+00:00,USA’s underbelly is showing up with one micron size Virus COVID-19. So also Europe. West made a big mistake mortgaging all production to China for sheer profit making by Industrialists and now doing the same in IT to India.,budbukbum1
2020-04-05 23:19:06+00:00,India's largest slum reports first death from COVID-19 https://tinyurl.com/wmah7nf via @CBCNews #India #Dharavi #poverty #slums #pandemic #Covid_19 #coronavirus #CoronavirusPandemic #vulnerablepoor,vubblePOP
2020-04-05 23:19:05+00:00,India denies the export of the drug Trump keeps touting for COVID-19 ,MgmPeppermint
2020-04-05 23:18:59+00:00,"1: India está en confinamiento total. 2: Si las pruebas de Covid-19 no son accesibles y restringidas, pues menos infectados hay. 3: Las pruebas de Covid-19 en India también son escasas, supongo. ",jesusrios
2020-04-05 23:18:40+00:00,"Watch: India switches off lights, burns diyas to show unity against Covid-19 via @htTweets",Orgetorix
2020-04-05 23:18:29+00:00,#India Drags China To International Court For COVID-19 War ,tonyspam
2020-04-05 23:18:16+00:00,@anuragkashyap72 @ReallySwara @kunalkamra88 @ravishndtv Awaiting MODIJI'S #STAGE3 Appeal to get viral! It happens only in India! #COVIDIOTS #Covid_19 #COVID19 #9baje9mintue #9baje9min #9PM9Min #IndiaFightsCoronavirus #IndiaFightCorona #IndiaAgainstCOVID19 #IndiaFightsCOVID19,gK_tony
2020-04-05 23:18:01+00:00,India lleva a China a la corte internacional por ataque biológico COVID-19 ,TonyDaoryebb
2020-04-05 23:17:33+00:00,"via @PerilofAfrica Millions across India light lamps in solidarity amid coronavirus lockdown: People in India have lit candles and lamps in a collective display of solidarity called for by Prime Minister Narendra Modi. Meanwhile, COVID-19 cases in the… http://dlvr.it/RTDgZh",mlnangalama
2020-04-05 23:17:13+00:00,India’s Covid-19 toll hits 100; Delhi tally 503 via @htTweets,Orgetorix
2020-04-05 23:17:13+00:00,India Drags China To International Court For COVID-19 War | Zero Hedge ,cherylmettler
2020-04-05 23:17:03+00:00,"@PMOIndia @narendramodi @drharshvardhan Headlines can read 'INDIA BUILDS 100 COVID HOSPITALS,300 BEDS+10 VENTILLATORS EACH IN RECORD 90 DAYS' Pl contact us to help you achieve it.Our NZ collaborators did 1600 bed Hospital in Wuhan in 10 days. Pl See image. samirchief99@gmail.com",SCRMTechnology
2020-04-05 23:16:52+00:00,"@PMOIndia, by looking at few of our #COVIDIOTS, it’s a safe game to extend the lockdown for another 3 weeks. Mentalities of these ppl will cause more harm to the nation and to the current wonderful measures taken to prevent #Covid_19 in #India #IndiaFightsCorona #FlattenTheCurve",sidkandala
2020-04-05 23:16:37+00:00, Couple in India have already named their twins Corona and Covid.,PatriciaLabbe4
2020-04-05 23:16:36+00:00,Ugghhh. Folks! Please encourage your families in India to keep the salaries going. No point donating to Covid relief if the people reliant on you aren't getting what they need. ,browngirlinthe3
2020-04-05 23:16:29+00:00,#India under #Modi #Covid_19,RizviSalim
2020-04-05 23:15:22+00:00,"'We just feel so helpless': Stranded Bay of Plenty residents trapped in India amid Covid-19 crisis, via @nzherald",Abdul248Abdul
2020-04-05 23:15:09+00:00,"9 pm 9 minutes of +VE Energy Generated thru L X B of India showing Solidary to Defeat Faceless Enemy of COVID-19, Supported by SAARC Nations &amp; European Countries to make sure early end to this Epidemic, by Lighting up in Darkness Bring see @end of Tunnel for Entire Universe ",h2p2shah4
2020-04-05 23:15:03+00:00,"Bhopal News In Hindi : Digvijay wrote a letter to CM, on the lines of Punjab also reached home in Madhya Pradesh at mid-day meal Coronavirus in India, MP Coronavirus Cases, Virus Cases in MP, COVID-19 Cases, Corona Virus Cases in… http://srkarinaukri.com/wp/bhopal-news-in-hindi-digvijay-wrote-a-letter-to-cm-on-the-lines-of-punjab-also-reached-home-in-madhya-pradesh-at-mid-day-meal-coronavirus-in-india-mp-coronavirus-cases-virus-cases-in-mp-covid-19/",SirajKh52698624
2020-04-05 23:14:30+00:00,La comparación de la cifras del covid con respecto a la India es irresponsable e insultante.,rosariomelusina
2020-04-05 23:13:42+00:00,India Holds Bill Gates Accountable For His Vaccine Crimes https://vactruth.com/2014/10/05/bill-gates-vaccine-crimes/ #Covid_19,TRUTHOLOGIST45
2020-04-05 23:13:05+00:00,"Every country has taken this disease seriously, but people of india make joke @BBCWorld @ABPNews @PTC_Network @ChowkidarAajtak @News24 @IndiaGovInfo #Covid_19",krn_ita
2020-04-05 23:13:00+00:00,"Wasn’t it necessary to create social awareness about social distancing, about how fast sanitizers cath fire and all Before doing that candle light in india. I have seen so many videos of fire and people gathering around in india. #Covid_19",isillypie
2020-04-05 23:12:57+00:00,"Después de India, México es el país que tiene una menor tasa de infectados y de defunciones por #Covid_19, informó @lopezobrador_ desde Palacio Nacional ",MVSNoticias
2020-04-05 23:12:46+00:00,India Drags China To International Court For COVID-19 War ,USSANews
2020-04-05 23:12:37+00:00,"COVID-19: After Trump-Modi call, India ‘considers’ release of ‘game changer’ drug https://bloggvalley.co/2020/04/05/covid-19-after-trump-modi-call-india-considers-release-of-game-changer-drug/",VishnuVichu608
2020-04-05 23:12:30+00:00,"Sonner people understand COVID will not choose them based on their religion, the better. The media's reporting of COVID has ingrained Islamophobia in the layman's mind. May the coronavirus cleanse India of this unbridled hate and take with it all the haters.",tabbarrak
2020-04-05 23:12:24+00:00,"Sonner people understand COVID will not choose them based on their religion, the better. The media's reporting of COVID has ingrained Islamophobia in the layman's mind. May the coronavirus cleanse India of this unbridled hate and take with it all the haters. ",tabbarrak
2020-04-05 23:11:59+00:00,COVID-19 And Left Wing Extremism In India: Emerging Concerns – Analysis https://www.eurasiareview.com/06042020-covid-19-and-left-wing-extremism-in-india-emerging-concerns-analysis/,EurasiaReview
2020-04-05 23:11:59+00:00,COVID-19 And Left Wing Extremism In India: Emerging Concerns – Analysis ,EurasiaReview
2020-04-05 23:11:32+00:00,"New post: COVID-19: After Trump-Modi call, India ‘considers’ release of ‘game changer’ drug https://bloggvalley.co/2020/04/05/covid-19-after-trump-modi-call-india-considers-release-of-game-changer-drug/",bloggvalley
2020-04-05 23:10:23+00:00,"While We Progress, #India needs to Ensure we don't go the way most Developed Nations have. Keep in mind our #Mantra , #Karma @narendramodi #Covid_19 #Covid19India @PMOIndia @Nidhi @TOIIndiaNews",sunilinfo1
2020-04-05 23:10:11+00:00,@JustinTrudeau I want to request you to give some help for those who landed as PR of Canada this year. I landed as PR in Canada from India in Feb 2020 and got a job at Tim hortons . But I was laid off due to Covid 19 just after 4 days of my job. can I apply for CERB or any othr,Narangtanu1
2020-04-05 23:10:00+00:00,"CORONAVIRUS Footage from Prime Minister Narendra Modi's official facebook page and AP shows Modi joining Indians in lighting candles and flashlights Sunday to express resilience during the coronavirus pandemic. India has reported 3,588 COVID-19 cases and 99 deaths. (AP) ",VOANews
2020-04-05 23:09:46+00:00,"""India banned all exports of hydroxychloroquine, a malaria drug that President Donald Trump has touted as a “game changer” in the fight against Covid-19."" ",GtrTaz
2020-04-05 23:08:28+00:00,"Meet Corona and Covid, newborn twins in India named after the deadly novel coronavirus spreading around the globe. Ya los hay en India unos mellizos.. ",LettyPacas
2020-04-05 23:07:24+00:00,"//Covid Covid Na Raha...Numbers Correct Na Raha.. Zindagi hamein tera, aitbaar na raha, aitbaar na raha// W Bengal govt has issued an order, which states that death of a Covid +ve patient, wouldn’t be reported as death due to Covid till a Committee decides!! @MoHFW_INDIA ",NonCommieBong
2020-04-05 23:07:01+00:00,"COVID-19: After Trump-Modi call, India ‘considers’ release of ‘game changer’ drug #IndiaFightsCorona https://indianexpress.com/article/coronavirus/after-trump-modi-call-india-considers-release-of-game-changer-drug-6349105/",Valprajj
2020-04-05 23:06:57+00:00,Sincerely wish #corona goes away but the #lockdown remains @CNN #india #delhi #covid #coronavirus #digital #digitaltransformation #expressions #climatechange #air #life,Sajal4mThen
2020-04-05 23:06:18+00:00,"#9baje9minute: Virat Kohli, Rohit Sharma participate in 'lights off' exercise as India unite in fight against Covid-19 - India Today...",newsnation_24
2020-04-05 23:06:15+00:00,"COVID-19: Harbhajan Singh, wife Geeta to feed 5000 families in Jalandhar - Times of India...",newsnation_24
2020-04-05 23:05:47+00:00,"En 2019 en #Spain la gripe común produjo 6.300 muertes en todo el año. Hasta 5 de Abril de 2020 el #coronavirus han muerto 12.418 personas No es una gripe común, #Covid_19 no hay medicamentos específicos y vacuna #EEUU #España #Italia #UK #Brasil #India #Rusia #Argentina",CHUSTONI
2020-04-05 23:04:52+00:00,"But as mentioned in the speech, gov didn't give anything to people like thali and light, they just told to appriciate the person who give their effort to beat covid-19 by the use of ""what india need"". If you want to say that he should announce to appreciate by mask?",MallShreyansh
2020-04-05 23:04:29+00:00,Want to support affected and vulnerable families/workers in India. Please support the #COVID India fund started by a friend. ,a_app2010
2020-04-05 23:03:49+00:00,https://english.newstracklive.com/news/bharat-biotech-company-developed-vaccine-of-corona-virus-mc23-nu764-1082101-1.html. @drharshvardhan @MoHFW_INDIA if this is true why it hasn’t be communicated in the daily press bulletin .#Covid_19 #coronavirus #IndiaFightsCorona @PMOIndia @narendramodi @ARanganathan72 @kiranshaw @BharatBiotech,ianusheel
2020-04-05 23:03:47+00:00,"Out of the total 571 Covid positive cases in Tamil Nadu, (India) 522 are Tableeghi jamaat event attendees (an Islamic event) in Nizamuddin New Delhi. ",AwakenedSanata1
2020-04-05 23:03:27+00:00,Big relief for India as it’s confirmed that #COVID is not getting transmitted via mosquitoes #IndiaFightsCorona,Sanjay300683
2020-04-05 23:01:40+00:00,India is the only country who celebrate Coronavirus. #Covid_19,ShiaMessenger
2020-04-05 23:01:22+00:00,"India isn't fighting corona, India is celebrating corona #Covid_19 #IndiaVsCorona",Missfirefly3
2020-04-05 23:00:34+00:00,"Not letting a crisis go to waste, India's PM Modi is using the COVID chaos to further his central political agenda: persecuting Muslims. ",tomphilpott
