0,1,2
2020-04-11 23:43:47+00:00,"@AmitShah @AmitShahOffice Sir in these critical times when D entire county is so well united in D fight against Covid 19 &amp; when the world is looking at India as it's leader in this fight,these ppl R spreading hatred &amp; falsehood, req U to pls get them arrested.under NSA.@Ram_Guha",sathyak1965
2020-04-11 23:42:53+00:00,#UN Secretary-General #AntonioGuterres launched a special appeal to religious leaders of all faiths to join forces to work for peace around the world and focus on the fight against #COVID__19,ians_india
2020-04-11 23:42:03+00:00,"La India dona 200,000 tabletas de hidroxicloroquina a Rep. Dom. para COVID-19 http://dlvr.it/RTcNBs",InformeRealRD
2020-04-11 23:41:57+00:00,"The total number of deaths due to #COVID__19 in the United States topped 20,000, according to data compiled by the Center for Systems Science and Engineering (CSSE) at Johns Hopkins University.",ians_india
2020-04-11 23:41:10+00:00,With India recording a first-time-ever three-digit rise in the confirmed cases of COVID-19 in the past 24 hours. ,Ch_Nasir_Hassan
2020-04-11 23:40:36+00:00,India might have had 8.2 lakh coronavirus COVID-19 cases if measures were not taken: Health Ministry ,ssharma68
2020-04-11 23:40:30+00:00,"Prof @MD_Nalapat writes that PM @narendramodi can ensure, with significant economic reforms and innovative steps, that the post-COVID eara belongs to India ",BrianJohnston25
2020-04-11 23:40:30+00:00,LIC of India has assured its policyholders that the Death claims arising due to COVID-19 shall be treated at par with other causes of death and payments shall be made on an urgent basis. ,htTweets
2020-04-11 23:39:17+00:00,All #COVID__19 #vijeta and their family members should download Aarogya Setu App @SetuAarogya This should be mandatory. @PMOIndia @AmitShah @rajnathsingh @drharshvardhan @MoHFW_INDIA @QualityCouncil,PradeepPulpTech
2020-04-11 23:38:30+00:00," India Every Life Counts, Pls #StayAtHome Notes: Heavily Locked-down, Unreliable Data, Poverty Thank You Nurses, Doctors &amp; All Workers 12/04 #CovidIndia 4/4",neilellis
2020-04-11 23:38:29+00:00," India 10 day forecast of 1,338 dead. This wave may last 82 days and see 411,189,934 cases and 5,756,659 deaths. Cases double every 5.2 days. Every Life Counts, Pls #StayAtHome : https://corona-scanner.com/country/india 12/04 #CovidIndia 3/4",neilellis
2020-04-11 23:38:29+00:00," India #Covid Forecast: Fast spreading but stable contagion. Est. 0.01% of pop. infected. Peak of 498,086 /d in 51 days. Danger of losing control. Proj. death toll 5,756,659 after 82 days. 12/04 1/4",neilellis
2020-04-11 23:38:22+00:00,"Over 1,000 new cases within 24 hours, India's coronavirus COVID-19 tally crosses 7500, death toll 242 ",ssharma68
2020-04-11 23:38:04+00:00,India did not stockpile COVID protective equipment for health workers despite clear WHO guidelines https://caravanmagazine.in/health/india-did-not-stockpile-covid-protective-equipment-health-workers-despite-clear-who-guidelines #coronaupdatesindia #coronavirusinindia #CoronaVirusUpdate #COVID @VtvGujarati @vidarbhachewagh @TOIBengaluru @THBengaluru @tv9kannada @TV9Bharatvarsh,AdvocateIndian
2020-04-11 23:38:01+00:00,Los 10 países con más fallecidos por #COVID__19 en Asia. Total: 9.446 1:Irán -4.357 2:China -3.339 3:Indonesia -327 4:India -289 5:Filipinas -247 6:Corea del Sur -211 7:Japón -132 8:Israel -101 9:Pakistán -86 10:Malasia -73 #COVIDー19 #COVID19 #Covid_19,Datos_Corona
2020-04-11 23:37:59+00:00,India's first coronavirus COVID-19 containment cluster in Agra: A success Story ,ssharma68
2020-04-11 23:37:09+00:00,another $WMT buy? How m.Paani is helping kirana stores in India thrive during the Covid-19 lockdown Read more at: ,naashonomics
2020-04-11 23:36:32+00:00,"#India should definitely follow suit and punish in a similar manner. Lives are at stake, we cannot let such individuals go scot-free. #Covid_19 #coronavirusinindia #IndiaFightsCorona #CoronaUpdatesInIndia",JaswalAnshuman
2020-04-11 23:35:09+00:00,Good morning everybody today I heard one fake news about covid 19 why India news blaming to Nepal stop the make viral that news Government of India you have to control your public don't make us angry that's my warning all of you,mrkhum
2020-04-11 23:35:06+00:00,COVID-19 Treatment: India to explore blood plasma therapy ,ummid
2020-04-11 23:34:52+00:00,Covid-19: Spain’s daily virus toll falls again with 510 dead – Times of India https://wordbeyond.com/2020/04/11/covid-19-spains-daily-virus-toll-falls-again-with-510-dead-times-of-india/,word_beyond
2020-04-11 23:34:51+00:00,"COVID-19 by April 11 at 24:00 Beijing time. For developing countries like India, African countries, you must start to train your medical staff, volunteers for this illness/to construct shelter hospitals ASAP, to test all needed, to concentrate all virus-carries without mixing. ",ShuQingYang
2020-04-11 23:34:51+00:00,Pune firm first in India to get government funding for Covid vaccine http://e-newsday.in/pune-firm-first-in-india-to-get-government-funding-for-covid-vaccine/,manishvr0
2020-04-11 23:34:44+00:00,"#CoronaVirusUpdates India : 49 new #COVID19 cases reported in MP Indore(test results of 39 persons came on late Friday night&amp;those of 10 others came on Saturday).Number of cases in the district stands at 298,including 30 deaths&amp;28 discharged/cured:MGM College,Indore #COVID__19",Reality_Index
2020-04-11 23:33:52+00:00,How Covid-19 has affected India’s mental healthcare support system https://student.tradingpublicschool.co.in/2020/04/11/how-covid-19-has-affected-indias-mental-healthcare-support-system/,public_trading
2020-04-11 23:33:50+00:00, Top 3 states with highest no. of confirmed #COVID__19 #cases . 1) #Maharashtra 2) #Delhi 3) #TamilNadu ( As on 10th april | @MoHFW_INDIA ) . #Covid_19india #Covid_19 #StayHome #StayHomeStaySafe #IndiaFightsCarona #India #Trending #TrendingNow #WorldNews #CoronaUpdates,MonkEducation
2020-04-11 23:33:46+00:00,"Noida DM urges coronavirus COVID-19 suspects, Tablighi Jamaat attendees to come out for test | India News https://newsattend.com/noida-dm-urges-coronavirus-covid-19-suspects-tablighi-jamaat-attendees-to-come-out-for-test-india-news/",TargetPossible
2020-04-11 23:33:41+00:00,"Ready to help India in dealing with Covid stress if asked, says Raghuram Rajan. ""We r better without u Mr.Rajan"" @Swamy39",arundharhoney
2020-04-11 23:32:38+00:00,Dr @Swamy39 ‘India may reach peak of Covid-19 cases by 20 April’ - The Sunday Guardian Live https://www.sundayguardianlive.com/news/india-may-reach-peak-covid-19-cases-20-april#.XpJTgV5QV_4.twitter @jagdishshetty,ArtiSharma001
2020-04-11 23:32:22+00:00,"@PrimeVideo @PrimeVideoIN Hey there, I'm from India and I'm currently stuck in Florida ,USA due to covid-19 I have Indian amazon prime subscription - I unable to stream Elementary TV show - can you help me to allow this. Thanks.",ha3k4r
2020-04-11 23:32:00+00:00,India's first coronavirus COVID-19 containment cluster in Agra: A success Story https://zeenews.india.com/india/indias-first-coronavirus-covid-19-containment-cluster-in-agra-a-success-story-2275707.html,Saffron_Bros
2020-04-11 23:31:59+00:00,"@ICMRDELHI Why is India waiting on 500,000 Covid Testing Kits from China when many countries have found them to be defective or unreliable? https://www.hindustantimes.com/india-news/several-targets-missed-still-no-sign-of-rapid-testing-kits/story-Mu8HX2wB2Z9ZsFV3lGqzyJ.html @MylabSolutions What happened to domestic manufacture of Testing Kits? @palkisu @unoffarnab @thenewshour",bhavikshankar
2020-04-11 23:30:08+00:00,"Ministério da Saúde confirma morte de dois índigenas por covid-19, o #VirusDaChina. Uma das mortes foi de uma indío Kokama, de 44 anos, e o outro óbito foi de índía da etinia Tikuna, de 78 anos; os dois casos ocorreram no Amazonas.",Videversus
2020-04-11 23:29:55+00:00,"This person is in the forefront of spreading a biased narrative on the role of Tabligi Jamaat in spreading COVID-19 in India. Biased Broadcasting Corporation @BBCNews - Muslims/ hindus live together in harmony in India. For truth, follow Indian press - don't spread fake news! ",UKobserver1
2020-04-11 23:27:45+00:00,Los 10 países con más casos en Asia. 1:China -81.971 2:Irán -70.029 3:Israel -10.743 4:Corea del Sur -10.480 5:India -8.453 6:Japón -6.923 7:Pakistán -5.036 8:Malasia -4.530 9:Filipinas -4.428 10:Arabia Saudita -4.033 #COVID__19 #COVIDー19,Datos_Corona
2020-04-11 23:27:12+00:00,"22 PSA detainees & 41 undertrials released in view of Covid, J&amp;K HC told | India News – Times of India ",services_ns
2020-04-11 23:27:01+00:00,INDIA: MUSLIM religious group responsible for 30% of the total COVID-19 cases are spitting on doctors and assaulting female nurses while in quarantine http://youtube.com/watch?v=UEHS967asM4&amp;feature=youtu.be,barenakedislam
2020-04-11 23:26:17+00:00,"22 PSA detainees & 41 undertrials released in view of Covid, J&amp;K HC told | India News https://newseverything.in/22-psa-detainees-41-undertrials-released-in-view-of-covid-jk-hc-told-india-news/",NewsEverything_
2020-04-11 23:26:00+00:00,#IndiaFightsCorona | क्या नीम की पत्ती खाने से कोरोना वायरस के संक्रमण से बच सकते हैं ? #COVID__19 #StayAtHome @MIB_India @PrakashJavdekar @PIB_India ,AIRNewsHindi
2020-04-11 23:25:41+00:00,"22 PSA detainees & 41 undertrials released in view of Covid, J&amp;K HC told | India News – Times of India ",imGauravPandit
2020-04-11 23:24:55+00:00,Hey Imran Khan @ImranKhanPTI Since you &amp; your Darbar have Accused The RSS &amp; Modi's Supporters of being Nazis &amp; Terrorists here is how they Operate in times of Calamity Meanwhile we hear that your Covid-19 infected Zihadi Reptiles are trying to sneak across India's Borders. PKMBK ,shytigress
2020-04-11 23:24:13+00:00,MORTES PELO NOVO CORONAVÍRUS Reino Unido registra mais de 900 óbitos diários TESTES RÁPIDOS DE COVID-19 Pesquisadores tentam desenvolver novo exame CORONAVÍRUS NA ÁSIA Japão e Índia estendem isolamento social,aloisiolisboa
2020-04-11 23:23:50+00:00,"And the 450 coming from India, ffs",blu_boys
2020-04-11 23:23:44+00:00,Coronavirus: Inside India's busiest Covid-19 hospital ,AlyeskaDawn
2020-04-11 23:23:15+00:00,"@MoHFW_INDIA Thankyou for ur positive approach on COVID-19,as it's lockdown and being bonafide I prefer homestay bt as I m here in noida sec22 we have gandanala sry bt local call it facing huge problem of mosquito,can anyone deliver me mosquito net as m insomniac's ,plz reply !!",Cvom1
2020-04-11 23:22:14+00:00,ADB assures $2.2 billion to support India’s war against Covid-19 – business news https://www.theindiannewsbuzz.com/2020/04/11/adb-assures-2-2-billion-to-support-indias-war-against-covid-19-business-news/,IndianNewsBuzz
2020-04-11 23:21:58+00:00,"A pandemia de Coronavírus (Covid-19), tem sido momentos de refletir, ainda mais, sobre qual planeta queremos habitar no pós-pandemia. Após décadas sem ser vista, devido a poluição do ar, o Himalaia foi visualizado por moradores de cidades do norte da Índia. ",Nadia_SanCo
2020-04-11 23:21:24+00:00,"#Covid महामारी ने आज बाहर का वातावरण किया बहुत ही भयावह और दूषित है, चल रहा समय बड़ा ही दुर्बल और विकट है, शिद्दत से अपने अपने घरों में बने रहो बंधु, वरना समझ लो विनाश अपना निःसंदेह निकट है।। @narendramodi #GharParRahen #stayhome #covidindia #covid19india #coronavirus #COVID__19",bhaktriot
2020-04-11 23:21:12+00:00,But INDIA has much higher populations than US. India started disinfect the affected states like South Korea China Singapore; but USA did not do it to save the Americans. See COVID-19 pollution https://twitter.com/vabapagla/status/1249107666221367296?s=21,Vabapagla
2020-04-11 23:19:29+00:00,"NBA Academy India student-athletes join #NBATogether campaign, share positive messages, healthy habits and more amid COVID-19 pandemic ",Hoopistani
2020-04-11 23:17:56+00:00,Answer to Do you think Rahul Gandhi could have handled the situation around Coronavirus (Covid-19) better than Modi if he was the Prime Minister of India? by Venkat Iyer https://www.quora.com/Do-you-think-Rahul-Gandhi-could-have-handled-the-situation-around-Coronavirus-Covid-19-better-than-Modi-if-he-was-the-Prime-Minister-of-India/answer/Venkat-Iyer-55?ch=2&amp;share=9a6f9075&amp;srid=5kqit,DeepakK22396148
2020-04-11 23:17:50+00:00,"During such crucial timr, when the whole world is focused to defeat Covid-19, India showing its true cowardliness by violating Cease Fire #IndianCFVsAmidCorona",OsamaSultan0124
2020-04-11 23:17:43+00:00,Me- “I don’t really want to talk about coronavirus anymore” Amma- “did you hear about the twins in India named corona virus and COVID?” ,Sydney_Hanna_
2020-04-11 23:17:01+00:00,"In US, 2108 people died in 24hrs, it becomes the worst in the world. Italy and India are amid Lockdown. Wuhan which is the 1st place of COVID-19 seems recovered but again stated lockdown (sorry,not sure). The battle with COVID-19 is not settles in a short period. Keep calm &amp; SH. ",MoringaTimor
2020-04-11 23:16:54+00:00,"True, even when #COVID__19 vaccine become available in countries like #India, it will be expensive and unaffordable to poor. ",rp_ramkrish
2020-04-11 23:16:33+00:00,Governo comunista no sul da Índia torna-se referência no combate à covid-19 ,zzezeh
2020-04-11 23:16:19+00:00," Debido a disminución de la polución en #India, es posible ver los Himalayas desde las ciudades del norte de ese país . #COVID__19",AEscobarPM
2020-04-11 23:15:44+00:00,"@PrimeVideo @PrimeVideoIN Hey there, I'm from India and I'm currently stuck in Florida ,USA due to covid-19 I have Indian amazon prime subscription - I unable to stream Elementary TV show - can you help me to allow this. Thanks.",Aadham53527750
2020-04-11 23:15:12+00:00,Simple #Singer #perform from #SocialMedia #Twitter by #Song &amp; requesting #people #public #citizens #humans of #India for #Humanity &amp; #Unity as #IndiaFightsCorona #Covid_19india #lockdown #StayHome #SaveLives as per your ability through #PMCARES to our Honorable PM @narendramodi,joyb37
2020-04-11 23:13:33+00:00,News from #India with statistics on #Covid_19 cases.,vishalcanberra
2020-04-11 23:13:01+00:00,India dona 200 mil tabletas de hidroxicloroquina para tratamiento del COVID-19 ,Balza_c
2020-04-11 23:13:00+00:00,"Acc to sources Total Cases so far in India by 11/04/2020 are 8453. Active cases 7192 (85.08%), Recovered cases 972 (11.4%) Deaths 289 (3.41%).#COVID__19 #CoronaVirusUpdates #StayHomeStaySafe @covid19indiaorg @MoHFW_INDIA",amantaneja19
2020-04-11 23:12:26+00:00,"#COVID19 India Update by 11 April, 9:00 PM as per #ICMR Total tests 1,79,374 and 7703 Positive Today, on 11 April 2020, till 9 PM IST, 17,143 samples have been reported. Of these, 600 were positive for SARS-CoV-2. #Covid_19 #coronavirusinindia #Covid_19india",khannishat
2020-04-11 23:11:09+00:00,"Sir, when countries like UK and US which are far more impacted by COVID-19 are taking back their citizen, why India is not allowing ? This is weird. @INCIndia @davidfrawleyved @RGVzoomin @RahulGandhi",shriyaji
2020-04-11 23:11:08+00:00,Disturbing news coming out of India - the minority Muslim community is being blamed and vilified for Covid-19. Absolutely disgraceful behaviour by the Indian authorities.,ThatArifHussein
2020-04-11 23:10:47+00:00,#IndiaFightsCorona | नोट और सिक्के पर वायरस कितने दिन तक जिंदा रह सकता है ? #COVID__19 #StayAtHome @MIB_India @PrakashJavdekar @PIB_India ,rneghaziabad
2020-04-11 23:10:12+00:00,Covid-19 pandemic and Islamophobia: Activist Kavita Krishnan lashes out at India Today’s Rahul Kanwal for ‘dustbin of journalism’; appeals to Rajdeep Sardesai to break silence ,Khalid_Saghir
2020-04-11 23:08:54+00:00,"We have submitted ""COVID-MASK"" for Track ""1"" in #SAMADHAN @HRDMinistry @AICTE_INDIA @mhrd_innovation @abhayjere You can check my you video https://www.youtube.com/watch?v=JPDmf4tL7sk",_koshalsharma
2020-04-11 23:07:09+00:00,Después de casi 30 años la India vuelve a ver el Himalaya en su horizonte. #Covid_19 #cuarentena #coronavirus #lockdown @Deewalia https://bit.ly/LaIndiaVuelveaVerElHimalaya,PUROAMBIENTE1
2020-04-11 23:07:06+00:00,#DonaldJTrump #Trump #DonaldTrump #coronavirus #CoronavirusPandemic #COVID19 #COVID #AmericaFirst #America #USA #TrumpTrain #FakeNews #drawing #pencilsketch #pencildrawing #EasterWeekend #Easter #Patriots #facemask #OBAMAGATE #India #billionaire #potus #Liberty #ChinaVirus #art,sandra_foskey
2020-04-11 23:06:54+00:00,6Cr population unna S.Korea lo 5L+ tests ki +ve cases 10K+.. 130Cr population unna India lo 1.90L tests ki +ve cases 8K+..Till date.. Modi thatha concentration number of tests pai pedithe better.. #COVIDー19 #Covid_19India,hara8788
2020-04-11 23:05:53+00:00,"Covid-19 in US: Coronavirus death toll in America surpasses 2,000 in single day - Times of India...",newsnation_24
2020-04-11 23:04:17+00:00,Kartik Aaryan launches new series ‘Koki Poochega’; shares glimpse of his interaction with his first COVID-19 survivor – Times of India https://stockmarketforeveryone.com/kartik-aaryan-launches-new-series-koki-poochega-shares-glimpse-of-his-interaction-with-his-first-covid-19-survivor-times-of-india/,News2428678441
2020-04-11 23:03:23+00:00,"Crypto Trading Volumes Rise in India After Banking Crisis, COVID-19 Lockdown – Coin Vigilance #bitcointrader #crypto #cryptocuriousity",TheCryptoHoser
2020-04-11 23:03:13+00:00,"Covid-19 in US: Coronavirus death toll in America surpasses 2,000 in single day - Times of India http://dlvr.it/RTcJRY",Guru_Alphanand
2020-04-11 23:03:12+00:00,"Covid-19 cases cross 7,500 across India; Govts. gear up for extending lockdown with some possible relaxations http://dlvr.it/RTcKKh",Eastern_Mirror
2020-04-11 23:01:40+00:00,Sir my friend last year prepared brod spectrum antivirus ayurvedic medicine. He has done field trials also. He has certificate and MoU with CSIR also and trying to use it for COVID also. Pls share your contact details so I can forward relevant literature and study details,kida007
2020-04-11 22:51:00+00:00,#IndiaFightsCorona | क्या घर के अंदर मास्क लगाना जरूरी है ? #COVID__19 #StayAtHome @MIB_India @PrakashJavdekar @PIB_India ,AIRNewsHindi
2020-04-11 22:50:58+00:00,"UP, Maharashtra eye pool tests to speed up Covid screening | India News ",IndianNewsBuzz
2020-04-11 22:48:32+00:00,COVID-19 India: Why #India Needs to Worry Despite Early #Lockdown? http://www.covid19treatments.org/covid-19-why-india-needs-to-worry-despite-early-lockdown/ #COVID19Treatment #COVID19 #coronavirusinindia #Covid_19 #COVID2019 #COVID__19 #CoronavirusPandemic,nCOVIDTreatment
2020-04-11 22:46:01+00:00,Covid-19: Spain’s daily virus toll falls again with 510 dead – Times of India ,News2428678441
2020-04-11 22:45:23+00:00,"Coronavirus Pandemic: COVID-19 tally in India surges past 7,500 ",dailymailindia
2020-04-11 22:44:10+00:00,"I have diabetes, can I CONTRACT Covid? - Times of India https://ift.tt/2yUzX8H #diabetes #vingscommunity #news",HealthVings
2020-04-11 22:39:26+00:00,Keterlaluan memang rasis kah ? wanita yg mau melahirkan di persulit di RS Ladda karena datang dari komunitas muslim yg di bilang menyebarkan Covid-19 Hallo @narendramodi @PMOIndia Jangan berlaku tidak adil sebagai sesama anak bangsa India. ,SudionoTambun
2020-04-11 22:38:17+00:00,Brazil Invokes Lord Hanuman's Sanjivani Quest to Request India for Malaria Drug for Covid-19 Though @narendramodi ji is making every effort to promote India in abroad fake liberals are running smear campaign &amp; propaganda to defame India for own interests https://www.news18.com/news/india/now-brazil-invokes-lord-hanumans-sanjivani-quest-to-request-india-for-malaria-drug-for-covid-19-treatment-2569175.html,priyaakulkarni2
2020-04-11 22:38:15+00:00,"#coronavirusindia : Total #COVID19 cases in India rise to 7703, says ICMR The country recorded 40 deaths &amp; 1035 new cases in last 24 hours, the sharpest ever increase in cases. 586 COVID-19 hospitals with 1 lakh isolation beds, over 11,000 ICU beds ",DrJwalaG
2020-04-11 22:37:56+00:00,Quero saber se o baixo número de casos de Covid-19 na África e Índia tem relação com consumo de cloroquina para previnir Malária ??,BdMiguez
2020-04-11 22:37:00+00:00,Karnataka BJP lawmaker defies lockdown to celebrate birthday.... #Karnataka #India #Birthday #Lockdown #Coronavirus #CoronavirusPandemic #CoronavirusOutbreak #COVID #COVID19 #COVID2019 #COVIDー19 #Covid_19,TPE_connect
2020-04-11 22:36:37+00:00,"Now do India u rogue. Let’s put 320 million vs 1 billion.Yet it’s topping every other nation in policy decisions regarding Covid in efforts to flatten the curve.Meanwhile Texas is in the hands of wretched GOP.Lack of equipment,testing,more than 12k cases n here u r,lame tweeting.",PurpleRain713
2020-04-11 22:35:19+00:00,India's Covid math may have a data problem - https://newsdesk.io/indias-covid-math-may-have-a-data-problem/ #breakingnews #news #Latestnews #newsupdate #newsdesk #trendingnews #newspaper #instanews #headlines,readnewsdesk
2020-04-11 22:33:24+00:00,"Untill , Government will not take hard action against #Jamaat , nothing will change. Jamaat should have to be ban in #India because #IndiaDeservesBetter . #COVID__19 #influencer #influencermar #follotrick #COVIDIOT #Covid_19india #ff #CoronavirusPandemic #DonaldTrump",iamkksengar
2020-04-11 22:33:12+00:00,India’s first coronavirus COVID-19 containment cluster in Agra: A success Story | India News https://newsattend.com/indias-first-coronavirus-covid-19-containment-cluster-in-agra-a-success-story-india-news/,TargetPossible
2020-04-11 22:33:05+00:00,"This happening with Muslims across the India. This man asked ID Card and name of this vendor, When he said ""Mohammad Saleem"" he was abused and beaten up brutally. Anti-Muslim propaganda run by Media has consequences on ground. Muslims are attacked for spreading #Covid_19india",RoflSaba_saikh
2020-04-11 22:32:23+00:00,"Times of India UP, Maha eye pool tests for faster Covid screening ",BALVIND81553704
2020-04-11 22:32:16+00:00,"19th Day of #lockdown2020 #covi̇d_19 Stay safe. Follow social distancing. Always wear face mask. Also download #arogyasetuapp. Jay Hind. Jay Mahakal. @Barabanki, India https://www.instagram.com/p/B-24DlbD0oa/?igshid=y66nmvfbcs5u",Rajkunwardubey
2020-04-11 22:32:07+00:00,"Corona Death Graph | Coronavirus Death Graph Of In India Latest Vs COVID-19 Deat Rate Wordwide Including Pakistan China USA Spain | पहली मौत 9 जनवरी को हुई थी, 70 दिनों में आंकड़ा 10 हजार पहुंचा; पिछले 22 दिनों में 90 हजार लोग मारे… https://hindisamachar.news/corona-death-graph-coronavirus-death-graph-of-in-india-latest-vs-covid-19-deat-rate-wordwide-including-pakistan-china-usa-spain-%e0%a4%aa%e0%a4%b9%e0%a4%b2%e0%a5%80-%e0%a4%ae%e0%a5%8c%e0%a4%a4-9/",Hindi_SamacharN
2020-04-11 22:31:59+00:00,"Projected Covid-19 Death Tolls Per Million During this Wave 11/04 Belarus : 6,739.6 Japan : 6,689.9 South Africa : 5,553.9 India : 4,171.5 Ireland : 3,250.3 1/",neilellis
2020-04-11 22:31:53+00:00,"Ganesh don't lie..here it goes: “Govt of India gives statewise distribution of Islamic sect cases; That isn't helpful” ~WHO Emergency Program Dir Mike Ryan: “It doesn't help. Having COVID-19 is not anybody’s fault.Its very important that we do not profile cases on religion basis""",rashidhasanuni
2020-04-11 22:30:47+00:00,Best #4G Network in India @reliancejio @VodafoneIN @airtelindia @BSNLCorporate #WorkFromHome #WFH #workfromhomelife #airtel #jio #vodafoneIN #BSNL #Covid_19india #COVID__19,thevevek
