0,1,2
2020-04-10 23:51:33+00:00,"Bangladesh Extends Nationwide Shutdown by 11 More Days as COVID-19 Cases Rise - Coronavirus Updates https://ift.tt/2UXtMcv corona live tracker, corona outbreak, coronavirus, coronavirus updates, Covid-19, covid-19 tracker, covid19 outbreak, latest news, Top India News- News18.… ",mrakcreation
2020-04-10 23:50:30+00:00,"How will he or they know when Prior to Covid-19 they are healthcare tourist to India, UK and USA.",Drfia
2020-04-10 23:50:02+00:00,Fauci looks uncomfortable when pressed He can’t have it both ways saying he doesn’t believe the models then consistently comparing us to Spain&Italy models vs other countries like Japan&Sweden&India etc who controlled covid without reckless shutdown of country +no exit strategy,BubbleGirl1028
2020-04-10 23:49:37+00:00,"@MoHFW_INDIA , I know the Government is looking for ideas to stop Covid-19 cases and restart economy. Here is my suggestion. May be it might help. Jai Hind! ",manoritesameer
2020-04-10 23:49:14+00:00,Baja contaminación en India por medidas contra COVID-19 permite ver el Himalaya | BOOM MEDIA MÉXICO https://shar.es/aHCHkZ,BoomMediaMX
2020-04-10 23:49:01+00:00,Fauci looks uncomfortable when pressed He can’t have it both ways saying he doesn’t believe the models then consistently comparing us to Spain&Italy models vs other countries like Japan&Sweden&India etc who controlled covid without reckless shutdown of country +no exit strategy,BubbleGirl1028
2020-04-10 23:48:24+00:00,"Covid-19 death toll in India surges past 200, over 6000 cases still active ",ummid
2020-04-10 23:47:59+00:00,COVID-19: Why have India and Pakistan abandoned their citizens in the UAE? ,unnikrishna
2020-04-10 23:47:23+00:00,"Supreme Court wants COVID-19 tests free. Hey Melords, why do only rich people get anticipatory bail and even normal bail? @rsprasad Why do poor people have to become Undertrial prisoners just because they don’t have money for bail? @HMOIndia @rashtrapatibhvn @IPS_Association",MahabaliPeru
2020-04-10 23:46:14+00:00,This is an example how Muslim countries treat their minorities. In India majority Hindus are crying to save their right in their own country. In India maximum Covid-19 infection spread done by muzlims and that’s too done intentionally.,uttammsaha
2020-04-10 23:46:07+00:00,‘India can’t afford too many deaths’: India-born scientist working on Covid-19 cure https://mdworld.co/india-cant-afford-too-many-deaths-india-born-scientist-working-on-covid-19-cure/,web_n_tech
2020-04-10 23:45:20+00:00,‘India can’t afford too many deaths’: India-born scientist working on Covid-19 cure https://newshuntdaily.in/india-cant-afford-too-many-deaths-india-born-scientist-working-on-covid-19-cure/,NewshuntDaily
2020-04-10 23:45:00+00:00,"COVID 19's Impact on Pregnancy &amp; Nursing Mothers: Dr. Alpesh Gandhi, President, FOGSI by TheRightDoctors https://apple.co/3aZUTcw By Dr. Alpesh Gandhi President of FOGSI (Federation of Obstetric and Gynaecological Societies of India) #CoronaImpact #FightCoronaTogether",therightdoctors
2020-04-10 23:43:59+00:00,‘India can’t afford too many deaths’: India-born scientist working on Covid-19 cure https://www.sagarinfluence.com/india-cant-afford-too-many-deaths-india-born-scientist-working-on-covid-19-cure/,SagarInfluence
2020-04-10 23:43:55+00:00,‘India can’t afford too many deaths’: India-born scientist working on Covid-19 cure ,Rohitku41832481
2020-04-10 23:43:52+00:00,"Covid-19 lockdown sparks harvest crises in Pakistan, India ",tomthehack
2020-04-10 23:43:49+00:00,India beats other nations in Covid response: Study http://e-newsday.in/india-beats-other-nations-in-covid-response-study/,manishvr0
2020-04-10 23:43:40+00:00,ADB assures $2.2 billion to support India’s war against Covid-19 ,HindustanTimes
2020-04-10 23:43:27+00:00,‘India can’t afford too many deaths’: India-born scientist working on Covid-19 cure ,SouthGujarat
2020-04-10 23:43:21+00:00,Covid-19: India’s top-ranked table tennis player G Sathiyan trains with robot https://blogingbuddy.com/2020/04/10/covid-19-indias-top-ranked-table-tennis-player-g-sathiyan-trains-with-robot/,CSNewsApp
2020-04-10 23:43:19+00:00,Covid-19: India’s top-ranked table tennis player G Sathiyan trains with robot https://blogingbuddy.com/2020/04/10/covid-19-indias-top-ranked-table-tennis-player-g-sathiyan-trains-with-robot/,vcandelarios
2020-04-10 23:42:41+00:00,"Coronavirus in China: China reports 42 new confirmed COVID-19 cases, 47 asymptomatic infections | World News – Times of India ",AjayStfc
2020-04-10 23:41:59+00:00,‘India can’t afford too many deaths’: India-born scientist working on Covid-19 cure ,jedennews1
2020-04-10 23:41:00+00:00,India must fight 'the virus of racism': North-easterners allege discrimination amid COVID-19 fears #CoronavirusPandemic,SputnikInt
2020-04-10 23:40:19+00:00,India Will Soon Cure COVID-19 Patients With Ayurvedic Treatment: Minister https://www.ndtv.com/india-news/coronavirus-union-ayush-minister-shripad-naik-says-india-will-soon-cure-covid-19-patients-with-ayurv-2207944 via @ndtv,Haripromani
2020-04-10 23:39:24+00:00,"Indian and Pakistani troops in disputed Kashmir are engaged in their most frequent cross-border fighting for at least two years, even as the nuclear-armed rivals battle surging coronavirus outbreak #Video #India #Pakistan #crossborder #Covid_19india #Pakistancoronavirus #border",HilalZargar5
2020-04-10 23:39:15+00:00,"Eu amo Kerala, Meca da Ayurveda,lugar lindíssimo e de uma cultura incrível.Fico muito feliz q eles estejam controlando o Covid por lá... é gente pra caramba. Namaste Índia. #fiquememcasa",fannypricenew
2020-04-10 23:38:22+00:00,Los 10 países con más casos en Asia. 1:China -81.908 2:Irán -68.192 3:Corea del Sur -10.450 4:Israel -10.408 5:India -7.600 6:Japón -6.134 7:Pakistán -4.700 8:Malasia -4.346 9:Filipinas -4.195 10:Arabia Saudita -3.651 #COVID__19 #COVIDー19,Datos_Corona
2020-04-10 23:37:43+00:00,"Govt to Export Surplus Hydroxychloroquine, Says India Has Buffer Stock of Medicine to Fight COVID-19 https://news8plus.com/govt-to-export-surplus-hydroxychloroquine-says-india-has-buffer-stock-of-medicine-to-fight-covid-19/",news8_plus
2020-04-10 23:34:41+00:00,Pretty bad then full on warfare covid giving best cover for Zionist India,watergreenvall1
2020-04-10 23:34:20+00:00,India is and will be surviving on Agriculture alone. Once again we will know the worth of farmers. Only farmers will save us from COVID-19 Pandemic. #Indianfarmer #COVID2019india,AlifShahnawaz
2020-04-10 23:33:13+00:00,PM Johnson out of intensive care as he continues Covid-19 recovery - Times of India ,757LiveIN
2020-04-10 23:33:06+00:00,"India’s COVID-19 Islands: Physically Cut off from The Outside World, How is Life in a Hotspot? ",ttechoftomorrow
2020-04-10 23:32:44+00:00,"Your program on BCG vaccine and covid 19 mentioned a research paper, was that written in Australia or India?",sajshah
2020-04-10 23:32:16+00:00,https://youtu.be/AVY8ljDa4vo this #pandemic has a international anthem #Covid_19india #LockdownExtended #India,sinhuda
2020-04-10 23:31:57+00:00,"What is the fate of COVID-19 in India after its 21 day lockdown? Mr. Sridhar Venkiteswaran, Chief Executive Officer of Avalon Consulting, our Cordence partner, deep dives into next steps. ",fraser_iii
2020-04-10 23:31:53+00:00,"India Loses First Frontline Warrior as Indore Doctor Succumbs to Covid-19, Death Toll in City at 22 https://bit.ly/3ejLley @yahooindia",VOAStevenson
2020-04-10 23:30:34+00:00,Stand Together By Not Standing Together! Please take care of yourself and your family during this pandemic situation world wide. #Dinsol urge you to stay at home and help #StopTheSpread #coronavirus #corona #covid #covid19 #covid #covidindia #covid19iworld #lockdown #stayhome,dinsol
2020-04-10 23:30:13+00:00,#lockdown: Are the viral challenges on #socialmedia worth it or not? #Sakal #SakalNews #viral #news #SakalMedia #India #Corona #Covid19india #coronavirus #lockdown #COVID #Covid_19 #CoronavirusOutbreakindia,sakaltimes
2020-04-10 23:30:07+00:00,"The mercury is rising across India, as the nation braces for its first heat wave of 2020 while it remains under a lockdown due to the COVID-19 pandemic: https://bit.ly/2JTHNS5",breakingweather
2020-04-10 23:29:30+00:00,"Next episode should be up in the coming days. I’ll be covering the latest interview from comrade Ajith of the CPI-Maoist group in India about the peculiarities of caste structure and revolution in India, the CPP’s 51st anniversary and Covid efforts, and more.",ManifestPod
2020-04-10 23:28:58+00:00,Coronavirus: India accounts for more than half of South Asia’s Covid-19 cases ,Rohitku41832481
2020-04-10 23:27:46+00:00,@DrSMFanClub @ashoswai @blackholesm @Intl_Mediatior @MirMAKOfficial @sadat_younis @TurkeyUrdu We Muslims around the must #BoycottHindus if Hindus Boycott Muslims in India during the Covid-19 pandemic. #BoycottHindus #RSSTerroristOrg #BoycottGodiMedia #ModiAgainstMuslims,MarkhorPK
2020-04-10 23:26:37+00:00,'India can't afford too many deaths': India-born scientist working on Covid-19 cure https://www.indiatoday.in/india/story/-india-cant-afford-too-many-deaths-india-born-scientist-covid19-1665738-2020-04-11 via @indiatoday,R_ZenBo_
2020-04-10 23:26:27+00:00,India on Friday responded to Pakistan’s conditional decision to pledge $3 million to the Saarc Covid-19 Emergency Fund by saying each member of the grouping is free to decide the manner and implementation of its commitment.Pakistan ,LiveIndiaTimes1
2020-04-10 23:25:44+00:00,Truckers seek Covid screening facilities for drivers | India News – Times of India ,services_ns
2020-04-10 23:25:44+00:00,"These TOMMIES who can not save their daughters and wives from rape by Barbarians, whose Institutions have been turned Sharia compliant, whose Royals, PM and Secretaries get infected by COVID have no shame to do propaganda against India on payment. Loathsome Pimps. @BBC",sharmayogesh27
2020-04-10 23:25:43+00:00,Truckers seek Covid screening facilities for drivers – Times of India https://www.gadgets360technews.com/2020/04/11/truckers-seek-covid-screening-facilities-for-drivers-times-of-india/,Gadgets360tech1
2020-04-10 23:25:38+00:00,"Godi media wants to break communal hormony , according to the godi media that covid 19 was secular in the world but in India it's becomes communal. ",Mujib114
2020-04-10 23:25:02+00:00,'India can't afford too many deaths': India-born scientist working on Covid-19 cure - https://trendingatoz.com/?p=41456,TrendingAtoZ
2020-04-10 23:24:57+00:00,Sad to note an MP coming to the fore to defend a conspiracy hatched by Tablighi Jamaat Markaj that helped alone M/T 40% exponential rise in COVID-19 cases pan India. No one castigating Muslims nor Islam except Tablighi Jamaatis what should be even condemned by all Muslims also.,Ameen50015535
2020-04-10 23:24:45+00:00,News Uttarakhand: Corona Virus in India: When is a COVID-19 patient discharged know what is Protocol of Discharging For the Patients – COVID-19 मरीज को अस्पताल से कब दी जाती है छुट्टी? जानें प्रोटोकॉल ,News_uk01
2020-04-10 23:24:24+00:00,India reveals Trump's corruption and incompetence in mishandling Covid-19 pandemic endangering thousands of Americans: https://www.instagram.com/tv/B-0JAAulo_K/?igshid=baqtyjqa3b5l,redlineduck
2020-04-10 23:24:17+00:00,"RUNNER FRIENDS FROM DIFFERENT CITIES. WITH ONE MESSAGE ""INDIA FIGHTS COVID 19 LET'S STAY INDOORE BEAT THE CORONA TOGETHER BREAK THE CHAIN FLATTEN THE CURVE"" हम फिट तो भारत फिट Together we can. Together we will. हम जीतेंगे @PMOIndia @narendramodi #chinesevirus #COVID2019",praveensapkal
2020-04-10 23:23:47+00:00,India Kerala coronavirus: How the Communist state flattened its covid-19 curve ,Middle_E_Daily
2020-04-10 23:22:19+00:00,"Bacaan penting: WHO Ungkap Hal Mengejutkan Soal Pandemi Covid-19 di Indonesia dan India, Terjadi Gelombang Wabah ",JimlyAs
2020-04-10 23:22:02+00:00,"With over 1,000 cases, Mumbai becomes India's Covid-19 hotspot - India News ",binoysamthomas
2020-04-10 23:22:00+00:00,FIFA has postponed the U-17 Women’s World Cup due to COVID-19 pandemic. In ________ country it was planned to be held ? (a) India (b) Qatar (c) United States (d) Canada Click For more details : ,prepistan
2020-04-10 23:20:48+00:00,You Can Now Get Tested At India's 1st Drive-Through COVID-19 Centre in Delhi Dr Dang's Clinic https://youtu.be/NtTBzUHQUXg via @YouTube,NarenSeshadri
2020-04-10 23:20:42+00:00,Covid-19: Guwahati mosque sealed due to link with Nizamuddin Markaz - india news - Hindustan Times ,utpal_parashar
2020-04-10 23:19:26+00:00,#ThankYouCoronaWarriors India is putting up a spirited fight in its fight against COVID-19. A major chunk of credit for this goes to our frontline workers. Let us raise the spirit of the nation by thanking our Corona Warriors.,BalGovindPasi2
2020-04-10 23:18:38+00:00,Como um governo comunista no sul da Índia se tornou referência no combate à covid-19 ,Rafinha42887124
2020-04-10 23:18:18+00:00,Coronavirus: India’s FIH Pro League Matches Against New Zealand Called Off Due To COVID-19 https://srkarinaukri.com/wp/coronavirus-indias-fih-pro-league-matches-against-new-zealand-called-off-due-to-covid-19/,SirajKh52698624
2020-04-10 23:15:09+00:00,#FreeCovidTests #IndiaVsCorona #India #COVIDー19 #COVID19 @ArnabGoswamiRtv @republic Disappointing to see that the private labs are arm twisting at this crisis hour for payments for the COVID tests. Need of the hour is to “just do it”.,patnaikbiswajit
2020-04-10 23:14:22+00:00,"COVID-19: Sensex plunges 3,935 points in biggest intraday fall as India goes into lockdown | Business https://www.tradingpublicschool.co.in/2020/04/11/covid-19-sensex-plunges-3935-points-in-biggest-intraday-fall-as-india-goes-into-lockdown-business/",public_trading
2020-04-10 23:14:08+00:00,India may have flattened the COVID-19 curve with the strict lockdown. but still it seems imposibble to controle it bcoz of some moron people and thats none other than #Jamatis and their supporters...,vranjan1989
2020-04-10 23:13:39+00:00,"Sir, It is for your kind information that articles not arrived in India to date, Kindly wait till further orders regarding the international parcel services suspension due to COVID 19. India Post assures you to serve best.",IndiaPostOffice
2020-04-10 23:13:32+00:00,"That 50M figure is based on estimation. Meanwhile 100k death for Covid-19 is confirmed data, and we haven't see the peak yet. The virus just started its rage in many densely populated country (India, Brazil, Bangladesh, Pakistan, Indonesia, Congo etc.)",AdamSafOne
2020-04-10 23:12:22+00:00,"""PIGS"" overstepping the Powers granted by Covid Act - bringing shame on the millions of officers who inderstand that they cannot Police without Public goodwill piss off copper - we're not in India - thats the whole point",WiltshireDev
2020-04-10 23:11:53+00:00,"Pakar Peringatkan, Indonesia dan India Berpotensi Jadi Episenter Baru Covid-19 - http://Kompas.com https://www.kompas.com/sains/read/2020/04/10/180200123/pakar-peringatkan-indonesia-dan-india-berpotensi-jadi-episenter-baru-covid",setoariwibowo
2020-04-10 23:10:49+00:00,"Andhra Pradesh govt identifies 133 red zone COVID-19 clusters in 13 districts, coronavirus positive cases reach 381 | India News https://newsattend.com/andhra-pradesh-govt-identifies-133-red-zone-covid-19-clusters-in-13-districts-coronavirus-positive-cases-reach-381-india-news/",TargetPossible
2020-04-10 23:09:50+00:00,Coronavirus | The story of India’s largest COVID-19 cluster ,ttechoftomorrow
2020-04-10 23:09:16+00:00,COVID 19 India statistics as of 10/04/2020 #COVIDー19 #Corona #CoronavirusOutbreak #CoronaVirusUpdate #IndiaVsCorona #coronavirusindia #LockdownKeDushman,bandit_data
2020-04-10 23:06:52+00:00,Covid-19 latest updates: The extent of spread in India and Stage 3 concerns https://news8plus.com/covid-19-latest-updates-the-extent-of-spread-in-india-and-stage-3-concerns/,news8_plus
2020-04-10 23:06:39+00:00,Spikes and hot spots in Japan and India as world looks to flatten Covid-19 curve ,alillie70
2020-04-10 23:04:39+00:00,"Covid-19 messaggio di madre natura per L umanità?Coronavirus, dall'India si vede l’Himalaya: non accadeva da 30 anni | Sky TG24 ",uroandrologia
2020-04-10 23:04:20+00:00,Como um governo comunista no sul da Índia se tornou referência no combate à covid-19 ,LoudL
2020-04-10 23:04:12+00:00,"These Countries Have Flattened the Coronavirus Curve — And They Are All Led by Women https://news18.com/news/buzz/these-countries-have-flattened-the-coronavirus-curve-and-they-are-all-led-by-women-2572179.html Doctors, IAS officers &amp; a scientist — the 5 women leading India’s fight against Covid-19 https://theprint.in/india/governance/why-you-should-know-these-5-women-among-those-leading-efforts-to-tackle-covid-19-in-india/395533/ via @ThePrintndia",tyagu7
2020-04-10 23:04:02+00:00,@SamaritansPurse please contact me re Louisvillian Matthew Lemberger who is stranded deathly ill in India - not with COVID but because of the shutdown. Need help getting him home alive. 502-552-2605,TakeItFromTara
2020-04-10 23:03:41+00:00,"Sir, It is for your kind information that articles not arrived in India to date, Kindly wait till further orders regarding the international parcel services suspension due to COVID 19. India Post assures you to serve best.",IndiaPostOffice
2020-04-10 23:03:03+00:00,"India has a billion people and only 200 deaths.... It's because they dont have a over politicised culture... They arent inflating the death count by marking all deaths as covid just because they ""showed symptoms"" This is a scam. This about destroying the economy and Trump.",Tonyp3227
2020-04-10 23:03:00+00:00,Como um governo comunista no sul da Índia se tornou referência no combate à covid-19 ,gojammaj
2020-04-10 23:02:56+00:00,"#LockdownKeDushman #Nizamuddin #Markaz It's been clarified that the Markaz is responsible for spreading the COVID-19 in India. If the people from this community are afraid that why their names are coming into it, then they must need to help to find out these suicide bombers.",PankajGadkar
2020-04-10 23:02:40+00:00,"कोरोना संकट में भारत बना मसीहा, 13 देशों को भेजेगा HCQ की लाखों टैबलेट, 45 और देशों ने मांगी | india will give millions tablets of hydroxychloroquine to 13 countries covid 19 coronavirus | rest-of-world – News in Hindi https://www.bharatsamay.com/25827.html",Bharatsamay1
2020-04-10 23:02:39+00:00,India Kerala coronavirus: How the Communist state flattened its covid-19 curve - The Washington Post #COVID19outbreak #fightagainstcorona #keralamodel,deepurevathy
2020-04-10 23:02:33+00:00,"COVID-19: SOCIAL DISTANCING: India © Prabhat Kumar Verma/ZUMA Wire April 9, 2020, Prayagraj, Uttar Pradesh, India: Social worker spray sanitiser on beneficiaries hand as People queue to get free food at a government school during a government-imposed nationwide lockdown ",jmarine
2020-04-10 23:02:23+00:00,Times of India @timesofindia: Covid-19: PM Modi explains why India needs more downloads of Aarogya Setu App. #MachineLearning #aistrategy #ArtificialIntelligence,nordicinst
2020-04-10 23:02:17+00:00,Do you honestly think you know how many people have covid-19 in India.?Oh but does it say it on a chart somewhere @RealCandaceO,josephconlan2
2020-04-10 23:01:33+00:00,Trump amenaza a India con represalias si no ofrece fármaco para Covid-19 ,brigidopolanco1
2020-04-10 23:00:00+00:00,"COVID-19: Diabetes &amp; Cancer patients at greater risk says Dr. PC Manoria by TheRightDoctors https://apple.co/2xlNmpH Dr. P C Manoria is the President of Cardiology Society of India and Director of Manoria Heart and Critical Care Hospital, Bhopal @pcmanoria #COVID2019india",therightdoctors
2020-04-10 22:59:34+00:00,I thank to the prosus for donating 100 crores to fight covid-19 in India .i also thanks to swiggy for free meal delivery and specially thanks to byju for providing free classes for all the student .,santosh05021
2020-04-10 22:59:32+00:00,"@narendramodi, sir a public statement with the proper breakdown of how your #PMCaresFunds are being used will release everyone of a lot of ambiguity. I urge you to do so #covidindia #Covid_19india #PMOfIndia #IndiaFightsCarona",muskan_mall
2020-04-10 22:59:32+00:00,"In NYC, death rate is 2x of normal. Means COVID toll is higher than official #. In India, we don't know the number of current deaths, so we may never know the real toll, testing or not. Can't have a more troubling fact. ",Sabahatazim
2020-04-10 22:58:35+00:00,"Sir, It is for your kind information that articles not arrived in India to date, Kindly wait till further orders regarding the international parcel services suspension due to COVID 19. India Post assures you to serve best.",IndiaPostOffice
2020-04-10 22:58:17+00:00,"@PMOIndia @DrSJaishankar Ji, In Netherlands, 20 Indian Nationals who have lost a parent or a close family member are unable to return to India due to COVID-19 Travel restrictions. Authorities in India, We Request you to help this Issue together with Embassy of India, Netherlands.",bossr9
2020-04-10 22:57:58+00:00,"Govt to Export Surplus Hydroxychloroquine, Says India Has Buffer Stock of Medicine to Fight COVID-19 https://headlinewiki.com/govt-to-export-surplus-hydroxychloroquine-says-india-has-buffer-stock-of-medicine-to-fight-covid-19/",headlinewiki
2020-04-10 22:57:13+00:00,India Kerala coronavirus: How the Communist state flattened its covid-19 curve - The Washington Post #ProudKerala https://www.washingtonpost.com/world/aggressive-testing-contact-tracing-cooked-meals-how-the-indian-state-of-kerala-flattened-its-coronavirus-curve/2020/04/10/3352e470-783e-11ea-a311-adb1344719a9_story.html,mafasmk
2020-04-10 22:56:55+00:00,Emergency measures introduced over the last month by the CDSCO in India aim to combat the COVID-19 pandemic and limit the exposure of government employees. Read more--&gt; http://ow.ly/HJjL50zbofV,EmergoGroup
2020-04-10 22:56:30+00:00,@sayedzbukhari @SMQureshiPTI @mophrd COVID-19: Why have India and Pakistan abandoned their citizens in the UAE? ,KMalik333
2020-04-10 22:55:59+00:00,"COVID-19: DISINFECTING: India © Ritesh Shukla/NurPhoto via ZUMA Press April 9, 2020, Allahabad, India: A railway staff checks sanitisation tunnel to be used at stations during the nationwide lockdown as a preventive measure against COVID-19 coronavirus in Allahabad, India. ",jmarine
2020-04-10 22:55:40+00:00,"Many Covid cases without travel or contact history, shows ICMR study | India News https://www.theindiannewsbuzz.com/2020/04/10/many-covid-cases-without-travel-or-contact-history-shows-icmr-study-india-news/",IndianNewsBuzz
2020-04-10 22:55:36+00:00,"@HemantSorenJMM जी कृपया संज्ञान में लें और @ArvindKejriwal जी संग @RahulGandhi जी आपके मित्र हैं सो @JharkhandCMO में पदस्थ #Delhi से त्वरित कुशल क्षेम पूछें,कोई सहयोग बन पड़े तो करो। #Covid_19 #BREAKING #news #facts #fact #Update #NeverForget #India #MustListen_Satsang #Help ",AaftabSiddiquis
2020-04-10 22:55:23+00:00,"श्रीमान @dm_patna, जिला प्रशासन द्वारा जारी यह संदेश कितना मददगार साबित होगा #lockdown और #StayHomeIndia का पालन कराने में यह देखना बाकी है। @aajtak @abpnewshindi @ZeeBiharNews @ndtvindia ही बता पाएंगे शायद #BiharHealthDept #COVIDー19 #Covid_19india @IPSGupteshwar @MoHFW_INDIA",amitkranjan
2020-04-10 22:55:14+00:00,We should stop politicising COVID-19. India need humans not politicians right now. And we need human to save human.,AlifShahnawaz
2020-04-10 22:55:00+00:00,"Mother rides 1,400 Km on scooty to bring back stranded son home amid lockdown... #AndhraPradesh #India #Lockdown #Coronavirus #CoronavirusPandemic #CoronavirusOutbreak #COVID #COVID19 #COVID2019 #COVIDー19 #Covid_19",TPE_connect
2020-04-10 22:53:58+00:00,"Se equivocaron el que tecleo... Debió decir #TremendoIdiota"" de frente, Nombrado miembro del grupo de científicos encargados de enfrentar al COVID-19, experimenta con la ciudadania, como conejillos de India y genera más contagiados... A llorar al río los trolls pro-gobierno",xtremecharlie
2020-04-10 22:53:19+00:00,"Woman raped by Doctor in Covid-19 isolation in India, died. #COVIDー19 #coronavirusinpakistan #CoronaVirusUpdates #coronavirus https://keralakaumudi.com/en/news/news.php",PakistanCovid19
2020-04-10 22:52:00+00:00,"OLHA O ""ZÉ #DIRCEU"" AÍ GEEEEENTE! #Índia Só #Liberou Para o #Brasil #Carregamento de #Hidroxicloroquina da #EMS, Ex-Cliente de Zé Dirceu! #CULPAdoPT #SUS #COVID #QUADRILHA #COVID19 #SAÚDE",DALTROINFO
2020-04-10 22:51:50+00:00,"@ShereenBhan I Sincerely would like to fight against COVID-19. Am Voluntarily Available &amp; Giving My Hearty consent for Any Human clinical trial of any potential COVID-19 [Coronavirus] Vaccine Anytime &amp; Anywhere. Let's Win Over this Pandemic ASAP. Tx. Satya Arja, Hyderabad, India. ",arja_satya
2020-04-10 22:51:29+00:00,COVID-19: Know Acharya Prafulla Chandra Rai founder of Bengal Chemicals manufacturer of HCQ hydroxychloroquine in India https://www.newsexpress.co.in/covid-19-know-acharya-prafulla-chandra-rai-founder-of-bengal-chemicals-manufacturer-of-hcq-hydroxychloroquine-in-india/,NewsExpress_
2020-04-10 22:51:05+00:00,"¡El COVID-19 te lleva a tu casa! Museo de Autos diseña el Corona-Car, una nave con forma de coronavirus que todos quieren tener. #India https://www.vanguardiaveracruz.mx/%f0%9f%93%b9-video-vamos-a-dar-una-vuelta-en-el-corona-car/",Vanguardia_Mx
2020-04-10 22:49:00+00:00,"@marklevinshow Hi Mark, What is your take on why the number of COVID-19 cases has not grown as quickly in India as compared to the rest of the world when it is so densely populated? Do you think their peak is yet to come?",lizzy_mcgrory
2020-04-10 22:48:05+00:00,"Coronavirus in India: Now, ‘CCD’ will fight Covid-19 https://news8plus.com/coronavirus-in-india-now-ccd-will-fight-covid-19/",news8_plus
2020-04-10 22:47:22+00:00,Yet it continues to happen. India is becoming more intolerant against Muslims even more so during COVID 19,mosaicglobale
2020-04-10 22:44:39+00:00,"Coronavirus in India: Now, ‘CCD’ will fight Covid-19 ",jedennews1
