0,1,2
2020-04-12 23:56:04+00:00,"Imagen 1: Top 20 economías del mundo. Imagen 2: Top 20 países con #Covid_19 Sólo India, Indonesia y Saudí A está en el top PIB y no Top Covid ",cfayad
2020-04-12 23:55:42+00:00,"Besides i know you only trust your msm who hate trump to the detriment of covid victims, but trump had been working with india to ramp up production awhile ago anticipating china bending us over with manufacturing of it... not that you would have researched",chris_sproles
2020-04-12 23:55:38+00:00,"Ms Danni Askini was billed $34,927 for her #COVID treatment in USA. She is among 27 millions uninsured USA citizens who will have to pay from their pockets. Whereas in India govt is bearing all the expense and yet many ungrateful asshoIes can't even behave decently in hospitals.",camishravikas
2020-04-12 23:55:24+00:00,#ThankYouCoronaWarriors India is putting up a spirited fight in its fight against COVID-19. A major chunk of credit for this goes to our frontline workers. Let us raise the spirit of the nation by thanking our Corona Warriors. via NaMo App,OmPraka32926734
2020-04-12 23:54:10+00:00,What a life . Be a responsible person #GoodMorningTwitterWorld #corona #whataalife #bearesponsible #reaponsibility #lockdown #staysafe #QuarantineAndChill #filmmaking #lightscameraandaction #FilmYourHospital #fightagainstcorona #FlukeTalk #25thAmendmentNow #covidindia ,ParagSakharkar
2020-04-12 23:53:39+00:00,"@Twitter are you not responsible for supporting Muslims to defy social distancing required to contain COVID-19 in India, you and media randis are criminally liable for the spread of disease @BBCWorld @ABC @abcnews @CNN @Nidhi @sagarikaghose @RanaAyyub @khanumarfa @SreenivasanJain",pradeepgaur18
2020-04-12 23:52:17+00:00,India has a lot of things to look forward to. It is not time for blame but time for preparation. India also has some of the lowest numbers of COVID-19. Commend yourselves for that.,MaiSimira
2020-04-12 23:50:27+00:00,"Thiruvananthapuram, India issues guidelines for care homes and orphanages in the wake of increasing confirmed cases of COVID-19 http://toi.in/EsDkdZ2/a24gk via @timesofindia",SarahElizNev
2020-04-12 23:45:03+00:00,Surviving loss of employment or salary cut during the #pandemic. #Sakal #SakalNews #viral #news #SakalTimes #India #Corona #Covid19india #coronavirus #lockdown #COVID #Covid_19,sakaltimes
2020-04-12 23:44:37+00:00,"India is fighting COVID-19 tooth-and-nail. In these testing times, play your part and feed the poor for the nation. #FeedTheNeedy via MyNt",DevarshiJoshi14
2020-04-12 23:40:00+00:00,"Indian police make foreigners write ""sorry"" 500 times for violating lockdown.. #India #Uttrakhand #Foreign #Lockdown #Coronavirus #CoronavirusPandemic #CoronavirusOutbreak #COVID #COVID19 #COVID2019 #COVIDー19 #Covid_19",TPE_connect
2020-04-12 23:39:51+00:00,Today in india some people put money lots of people home door and put there a latter _( this money with covid pls take it)17 feb i told my idea now its proof by india.,ShawonKabir9
2020-04-12 23:39:11+00:00,Do you think COVID-19 can be stopped in India within 1-2 months..and #Jihadi groups will also not use this opportunity as #CoronaJihaad ..what if pakistan sends few infected jihadis,papapappan
2020-04-12 23:38:58+00:00,View: How government and businesses can share India’s covid burden https://expoze360.com/view-how-government-and-businesses-can-share-indias-covid-burden/,expoze360
2020-04-12 23:38:04+00:00,The India connection in Nepal's COVID-19 status - Nepali times http://dlvr.it/RTfjGn,nepalnomy
2020-04-12 23:37:25+00:00,"#IndiaFightsCorona: Join the Live Discussion on #COVID__19: India Fights Back - The strategy &amp; way forward, with #NITIAayog Member Dr. VK Paul &amp; CEO @amitabhk87, moderated by Adviser @IasAlok, here: https://bit.ly/NITILIVEDiscussion Event number:581 798 585 Event password: niti@123",Janmejay2Tiwari
2020-04-12 23:37:05+00:00,"#IndiaFightsCorona: Join the Live Discussion on #COVID__19: India Fights Back - The strategy &amp; way forward, with #NITIAayog Member Dr. VK Paul &amp; CEO @amitabhk87, moderated by Adviser @IasAlok, here: https://bit.ly/NITILIVEDiscussion Event number:581 798 585 Event password: niti@123",Janmejay2Tiwari
2020-04-12 23:36:15+00:00,"#IndiaFightsCorona: Join the Live Discussion on #COVID__19: India Fights Back - The strategy &amp; way forward, with #NITIAayog Member Dr. VK Paul &amp; CEO @amitabhk87, moderated by Adviser @IasAlok, here: https://bit.ly/NITILIVEDiscussion Event number:581 798 585 Event password: niti@123",Janmejay2Tiwari
2020-04-12 23:35:32+00:00,"#IndiaFightsCorona: Join the Live Discussion on #COVID__19: India Fights Back - The strategy &amp; way forward, with #NITIAayog Member Dr. VK Paul &amp; CEO @amitabhk87, moderated by Adviser @IasAlok, here: https://bit.ly/NITILIVEDiscussion Event number:581 798 585 Event password: niti@123",Janmejay2Tiwari
2020-04-12 23:35:11+00:00,"COVID-19: With kin in fear, Popular Front of India bury dead in Pune https://theshahab.com/2020/04/12/covid-19-with-kin-in-fear-popular-front-of-india-bury-dead-in-pune/",shahab_the
2020-04-12 23:34:24+00:00,-Kerala had the first reported COVID-19 case in India on 30th Jan -Was devastated by floods for the past two consecutive years -Was epicentre to deadly Nipah virus outbreaks twice in the past 3 years both of which were contained successfully ,tkrishnanite
2020-04-12 23:34:22+00:00,Coronavirus pandemic: India’s Covid combat gets a tech tonic https://expoze360.com/coronavirus-pandemic-indias-covid-combat-gets-a-tech-tonic/,expoze360
2020-04-12 23:34:03+00:00,"With Ramadan Approaching & Covid-19 Looming, Is India Headed Towards Stage-3?: The Hindustan Times citing some intelligence reports says that 15 Pakistan army soldiers along with eight terrorists have been neutralized when the ... http://dlvr.it/RTfhzf #war #pakistan",ultrascanhumint
2020-04-12 23:33:53+00:00,@DDNational से आग्रह है कि रामायण के दौरान आने वाले PM CARES FUND की जानकारी हिंदी में भी दी जाए ताकि ज्यादा से ज्यादा लोग आसानी से समझ सकें और योगदान दें। @narendramodi @PMCares @MIB_India @MIB_Hindi #Covid_19india,tridivkrsingh
2020-04-12 23:33:48+00:00,COVID-19 Test Kits in India May See 13x Increase as Serum Institute Invests in MyLab - https://www.insiderspirit.com/covid-19-test-kits-in-india-may-see-13x-increase-as-serum-institute-invests-in-mylab/,InsiderSpirit
2020-04-12 23:33:46+00:00,Happy Baisakhi people. Easter got over yesterday but all in India are within a COVID-19 Lockdown mode Stuck though Safe at Home kinds. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀I recently connected with an amazing… https://www.instagram.com/p/B-5j-MtFEtH/?igshid=1gh7qtjqwsz41,Chaipatty
2020-04-12 23:32:44+00:00,Coronavirus pandemic: India's Covid combat gets a tech tonic https://thedevtalk.com/article/id/8badec3b2c0be8b2a92225f1dcbe6d21,dorelidan
2020-04-12 23:32:42+00:00,"As the world's most powerful country, the US ought to be trying to figure out how not to have a per-capita COVID-19 infection rate 128 times worse than India's ",lazy__mongoose
2020-04-12 23:32:25+00:00,@realDonaldTrump Dear President.. You are a gem of person i have ever seen.. Your leadership efforts are awesome. Our hearty prayers for all the steps you are taking to protect people from this covid-19. We prayed as family today for you and your family and for USA. Sam. India.,BrightlyDirect1
2020-04-12 23:31:32+00:00,"I'm so happy I voted for @BJP4India During 2019 elections, I've no idea how big a disaster @RahulGandhi would have created by now. There is absolutely no one apart form @narendramodi to tackle Covid in India, hands down. #IndiaFightsCorona #RahulGandhi #IndiaTrustsPmModi",ArotheAnuja
2020-04-12 23:30:43+00:00,"@WeAreTopRamen @OrigCupNoodles Openned new TOP Ramen masala pack in India. It had ants in it, see the video. Opened 2nd one - same. Batch issue? You are beating COVID fear with Ant food? ",Ayush_Khanna
2020-04-12 23:27:16+00:00,@narendramodi Namshkaar prime minister modi ji ak request hai agar app covid 19 ka test free nahi karoge to koi garib test karvane hi nahi jayega agar Osko hoga bhi tu........ hamare India me yeh fir khatm tu kya yeh rokega bhi nahi kirpa es par gur kare thx,whosewakdheru
2020-04-12 23:24:23+00:00,Why governments are always braised taking care of passport holders over rationcard holders. It's impossible to go back to your hometowns if you are in India then if you where abroad amid lockdown and you follow Govt. Guidelines. #Covid_19 #lockdown @PMOIndia @ashokgehlot51,rbkbajia
2020-04-12 23:23:32+00:00,"@SanjayAzadSln ,@JarnailSinghAAP @ArvindKejriwal Sir please respond to my plight also it is for help of destitute family ..... are all the schemes floated in similar manner ??? Paradox @TOIIndiaNews @IndianExpress @ABPNews @indiatvnews @ndtv @htTweets #covidindia https://twitter.com/Maheshsbabu/status/1249337150820085763",shankarraja_1
2020-04-12 23:23:29+00:00,गृहमंत्री ने दिया निर्देश - बिना मास्क पहने या बिना चेहरा ढके घर से बाहर निकले तो पुलिस काटेगी चालान #COVID__19 रुमाल /गमछा या चुन्नी से भी मुंह ढक सकते हैं #covidindia #lockdown @beingarun28 @bjpsanjaybhatia @BJP4India @BJP4Haryana @anilvijminister,BharatBMidha
2020-04-12 23:23:14+00:00,"Red, Orange, Green Zones To Navigate COVID-19 Lockdown in India https://www.indiatimes.live/red-orange-green-zones-to-navigate-covid-19-lockdown-in-india/",IndiatimesL
2020-04-12 23:22:10+00:00,#COVID__19 #covidindia #StayHomeStaySafe #savelife,iamvinodhjadav
2020-04-12 23:21:15+00:00,Profound and spiritual piece about COVID-19 in India. ,vainterfaith
2020-04-12 23:20:45+00:00,"@narendramodi @PMOIndia @narendramodi_in @LabourMinistry When whole India &amp; whole world is talking about Covid-19, #JetAirways employees are talking about salaries &amp; gratuities. Why Sir? Bcoz we all r in deep financial trouble sir. Imagine ppl with no job &amp; salaries frm 11 mnths",tejas_andani
2020-04-12 23:20:28+00:00,"Unprovoked? ! Even when the whole world stands stunned at the Covid 19 attack, Pak resorted to its violence against India and killed 5 of our armed men. Several requests not to carry out cross-border violations fell on dead Pak ears. When will wisdom dawn on Pak leadership?",WarrierB
2020-04-12 23:20:00+00:00,"Lockdown makes alcoholic man drink hand sanitiser, dies.. #TamilNadu #Coimbatore #India #Sanitizer #Coronavirus #CoronavirusPandemic #CoronavirusOutbreak #COVID #COVID19 #COVID2019 #COVIDー19 #Covid_19",TPE_connect
2020-04-12 23:19:40+00:00,Profound piece about Covid-19 in India. https://www.ft.com/content/10d8f5e8-74eb-11ea-95fe-fcd274e920ca,robertaoster
2020-04-12 23:19:01+00:00,Covid-19 Lockdown: India Moves To Ensure Renewable Projects Remain Unaffected ,1Sun4Allcom
2020-04-12 23:18:49+00:00,"@NatGeo #unitedbyhope #Combatingcovid19 #NGC #CoronavirusOutbreakindia #covidindia #coronaupdatesindia #coronavirus #NationalGeoGraphicChannel आज NGC चैनल पर दिखाया जाएगा #कोरोना का स्पेशल एपिसोड, जानिए कोरोना के बारे में सब कुछ ऐसे",cgtop36
2020-04-12 23:18:45+00:00,"GADAROSE YEHIAPEKSHA TI ""DESHKEGADAROKOGOLIMARROSALLOKO""#Uttarakhand #bolbhoonpoora #Haldwani #covidindia #TabhleegiJamaat #islamicterrorism #lockdown #MuslimsSpreadingCorona #CoronaJihad #CoronaHotSpot #COVID #covidindia #RahulGandhi #MondayMood #MondayMotivaton #mondaythoughts",pretend_its_okk
2020-04-12 23:18:26+00:00,"#COVID19 Heard that there are three strains of covid-19, in their order of severity, type A, B and C. Type B is in Europe and Type C is in USA are the mutation of Type A, which originated from China and easier to control. All Asian countries including India have Type A covid-19.",SharadV2016
2020-04-12 23:17:58+00:00,Cybersecurity in India to Witness High Demand Post COVID-19 Pandemic https://theviralprint.com/cybersecurity-in-india-to-witness-high-demand-post-covid-19-pandemic/,DevOpsNew
2020-04-12 23:17:36+00:00,इतने दर्दनाक माहौल में भी अगर आप किसी से नफ़रत कर पा रहे हैं तो यकीनन आपके इंसान होने पर शक है। #HumanityFirst #covidindia,nagauraalajaat
2020-04-12 23:17:23+00:00,"@asadowaisi Assalamu alaikum Asad Bhai, i am Ibrahim from Hyderabad and among the students who are Stranded in UK. We all want to come back to India as Situation in the Uk has become worse and they are 65000 cases of Covid -19. We wanted to come back but flights got cancelled.",Mohamme31497500
2020-04-12 23:15:53+00:00,Coronavirus pandemic: India’s Covid combat gets a tech tonic ,ApnaSmartphone
2020-04-12 23:14:31+00:00,Congratulations @drdibakarghosh covid-19 frontline warrior! Pray that it works! Get Connected: @UNICEFIndia @UNDP_India @RajuBistaBJP @BJP4UP @bjp4siliguri @johnbarlabjp @MoHFW_INDIA @DrSukantaMajum1 @actoranirudha @deespeak @narendramodi @PMOIndia @CEOMyGovIndia @mlkhattar ,2030_sdg
2020-04-12 23:14:28+00:00,Coronavirus pandemic: India’s Covid combat gets a tech tonic ,jedennews1
2020-04-12 23:14:11+00:00,Coronavirus pandemic: India's Covid combat gets a tech tonic - India Today https://ift.tt/3b5oZLI #diabetes #vingscommunity #news,HealthVings
2020-04-12 23:13:29+00:00,"@narendramodi @PMOIndia @AmitShah Dear Modiji, I applaud &amp; salute for standing together at this tough times(covid). Why isn't India banning a Chinese American #zoom video-con app which is rerouting all the info via China. The app is abondoned by Singapore, USA.(part 1/2)",SgVaishali
2020-04-12 23:13:27+00:00,"@narendramodi @innovateuk @PMOIndia @UKParl_Research @NHSuk @NHSX COVID 19 diagnosis in &lt; 5 secs — cough,fever+/-SOB Chest Xray +/- lymphocyte Sensitivity 92.6% -96.6 % Specificity 99.9 % Artificial Intelligence software http://youtu.be/wZyYAGdQSgU #India #UK collaboration",Drvaibhav21
2020-04-12 23:12:33+00:00," India Every Life Counts, Pls #StayAtHome Notes: Heavily Locked-down, Unreliable Data, Poverty Thank You Nurses, Doctors &amp; All Workers 13/04 #CovidIndia 4/4",neilellis
2020-04-12 23:12:33+00:00," India 10 day forecast of 1,217 dead. Cases double every 5.2 days. Every Life Counts, Pls #StayAtHome : https://corona-scanner.com/country/india 13/04 #CovidIndia 3/4",neilellis
2020-04-12 23:12:32+00:00," India #Covid Forecast: Fast spreading but improving slightly, contagion. Est. 0.01% of pop. infected. Peak of 2,451 /d in 64 days. 13/04 1/4",neilellis
2020-04-12 23:11:40+00:00,#uttarakhamd #balbhoonpoora #Haldwani #covidindia #covid19hotspots #TabhleegiJamaat #MuslimsSpreadingCorona #RahulGandhi #islamicterrorism,pretend_its_okk
2020-04-12 23:11:36+00:00,India is safe covid 19 ,Parmind90014358
2020-04-12 23:11:20+00:00,"""India and other South Asian countries are likely to record their worst growth performance in four decades this year due to the COVID-19 pandemic, the World Bank said yesterday."" ",newspyre
2020-04-12 23:10:00+00:00,Consignment of 3.58 million hydroxychloroquine tablets from India reached the United States.. #India #UnitedStates #Coronavirus #CoronavirusPandemic #CoronavirusOutbreak #COVID #COVID19 #COVID2019 #COVIDー19 #Covid_19,TPE_connect
2020-04-12 23:09:17+00:00,Coronavirus pandemic: India's Covid combat gets a tech tonic - https://trendingatoz.com/?p=42835,TrendingAtoZ
2020-04-12 23:08:50+00:00,"@narendramodi 1971 k POW ko india leke ane ki koshish karo agar zinda ho to, in return of help against covid to pak",luckylalitesh
2020-04-12 23:08:10+00:00,"Test IGM(Immunoglobulin )FOR COVID-19 WHAT THEY ARE DOING IN INDIA IS WORKING! WHY CANT WE HERE? NWO AGENDA? Acceleration Radio - The Covid Coup - Apr. 9, 2020 https://youtu.be/6IUJhUD5ccI via @YouTube",AServantHeart7
2020-04-12 23:08:03+00:00,"Johns Hopkins U. COVID-19 data for comparison: US: ≈ 62 deaths / 10^6 people. : Hong Kong, Japan, and Taiwan: &lt; 1 death/10^6 people China, South Korea &amp; Singapore: &lt; 5 deaths/10^6 people India (began national lockdown after 10 deaths), ≈0.2 deaths /10^6 people .",LKrauss1
2020-04-12 23:08:02+00:00,This is scary and Mumbai is already the epicenter of the Covid-19 pandemic in India. ,shrishofficial
2020-04-12 23:06:57+00:00,#Covid_19 in Africa and India next to come...good luck with social distancing and hygiene rules #κουκακι #θεια_κοινωνια,gijjstalking
2020-04-12 23:06:03+00:00,Coronavirus pandemic: India’s Covid combat gets a tech tonic ,Rohitku41832481
2020-04-12 23:05:31+00:00,SA officials could not be as blind to notice that Covid 19 closed bars restaurants nightclubs gambling venues all at once from japan to Italy to Irland ! must be god early response to Islamophobic attitudes ; China India Italy ETC... ,Metkenty
2020-04-12 23:05:29+00:00,"Plus if there’s anything to the the theory that BCG vaccination (offered in South Korea, Taiwan, Japan, Thailand, Greece, India, Saudi Arabia, Portugal etc that have shown low Covid-19 death rates) may lower risk, South Korea, Japan, Taiwan could come out relatively unscathed.",Khanoisseur
2020-04-12 23:05:25+00:00,Hello everyone we are seafearar from India . working in Royal Carribean international .we are stuck in carribean island Barbados because of covid -19. Company ready to send back home by charter flight just need approval of Indian govt. Indian Govt action required in this case.,Darshan04017702
2020-04-12 23:05:15+00:00,"India`s 364 districts report coronavirus COVID-19 infection, 80 more added in just four days https://postofasia.com/indias-364-districts-report-coronavirus-covid-19-an-infection-80-extra-added-in-simply-4-days/",post_asia
2020-04-12 23:05:05+00:00,News : http://goo.gl/kjZgEG Govt to expand Covid-19 testing to 'cold spots' with no cases yet - Times of India http://dlvr.it/RTffxC,lovemasterkt
2020-04-12 23:04:24+00:00,Coronavirus pandemic: India’s Covid combat gets a tech tonic ,the_newsvilla
2020-04-12 23:02:54+00:00,Next 14 days are crucial for India. We will know extent of spread of covid from tabligh members. I am scared of Dharavi and Mumbai. If it becomes as big as NY City then I am not sure if health facilities can handle. I am praying to Siddhivinayak to save us from epidemic.,NikhilAsthana
2020-04-12 23:02:44+00:00,"People should stop crying about lockdown. On day 3 of removing lockdown, people will be posting about how they miss lockdown and staying at home / working from home. #covidindia #StayAtHomeSaveLives",_tech_wizard_
2020-04-12 23:02:25+00:00,Covid-19 impact: It’s a rough ride ahead for India Inc https://newscrucial.com/covid-19-impact-its-a-rough-ride-ahead-for-india-inc/,NewsCrucial
2020-04-12 23:02:10+00:00,"They might have made some theory for themselves, because it truly shocking and sometimes their COVID-19 number seems like they are fake they are just taking the world for a long ride coz US n Italy have world class health sys yet they are suffering,India .Dua SYEDI MURSHID ",_Khan_Shabaz
2020-04-12 23:01:49+00:00,"Dear sir, please convey this message to Donald trump that Indian siddha doctor Thanikachalam has medicine for covid 19, 09962812345,please contact him immediately and save the nation. in India no one understands his medicine please contact him please please",rrkrishrr
2020-04-12 23:01:34+00:00,सर कृप्या इन उपकरणों का नंबर (संख्या) शेयर कर सकते हैं। #Covid_19 #IndiaFightsCorona,imckj
2020-04-12 23:01:01+00:00,Coronavirus pandemic: India’s Covid combat gets a tech tonic ,SouthGujarat
2020-04-12 23:00:51+00:00,Coronavirus pandemic: India’s Covid combat gets a tech tonic https://mdworld.co/coronavirus-pandemic-indias-covid-combat-gets-a-tech-tonic/,web_n_tech
2020-04-12 23:00:16+00:00,Coronavirus pandemic: India’s Covid combat gets a tech tonic https://newshuntdaily.in/coronavirus-pandemic-indias-covid-combat-gets-a-tech-tonic/,NewshuntDaily
2020-04-12 23:00:00+00:00,Medical sergeant rides 150 km to deliver medicines to 4-year-old cancer patient.. #Kerala #India #Lockdown #Coronavirus #CoronavirusPandemic #CoronavirusOutbreak #COVID #COVID19 #COVID2019 #COVIDー19 #Covid_19,TPE_connect
2020-04-12 22:59:47+00:00,"False: Rahul Kanwal's claim about Trump suggesting early access of COVID-19 vaccine to India Hate monger AND fake news monger. That's what @IndiaToday is, @aroonpurie. That's what Rahul Kanwal is. https://www.altnews.in/false-rahul-kanwals-claim-about-trump-suggesting-early-access-of-covid-19-vaccine-to-india/ via @AltNews",Iqbal63894000
2020-04-12 22:57:55+00:00,On the onset of #COVID__19 State elections due this year &amp; the next need not be held. Let the current govt run till the economy revives. The money which would be spent on elections can be given to poor people for their livelihood. #COVIDー19 #India @narendramodi @AmitShah,jvidyasagar
2020-04-12 22:57:42+00:00,Here’s the latest on the #CoronavirusPandemic numbers still not looking good and cases for India and Brazil moving up fast. #coronavirus #COVID19 #Covid_19 #COVID__19 #CoronaVirusUpdate,ldozeki
2020-04-12 22:56:37+00:00,My parents in India have been so worried about this. COVID-19 is truly highlighting each nation’s deepest inequities. ,jananiu
2020-04-12 22:56:34+00:00,"Maharashtra is a goldmine. You have people coming in from every corner of India for economic reasons. And then you have people saying Maharashtra has the highest cases of covid-19. If only these other states had done better, we wouldn't have such a situation.",WilfredQuadros
2020-04-12 22:56:29+00:00,"El Himalaya reaparece en la India tras varias décadas, en medio de la cuarentena por el covid-19. En solo dos semanas de cuarentena impuesta por el coronavirus, el cielo se ha despejado tanto que los picos de la cordillera pueden verse desde cientos de kilómetros. ",XrisLinares
2020-04-12 22:55:12+00:00,How about banning entry of all Krishna worshipping people from entering any residential area? Like their counterparts in India are banning Muslims on suspicion of spreading Covid. ,Sameesha
2020-04-12 22:53:51+00:00,".#COVID__19 has now added itself to one of the infections we can contract in India..others being swine flu, dengue, TB amongst others. What does this tell us? With are inadequate health infra it is now a must for us citizens to take up cleanliness, hygiene on a war footing.",ekta_batra
2020-04-12 22:53:50+00:00,"UAE ‘ready to repatriate stranded Indians’ https://www.guide2dubai.com/events/other/41586-uae-%E2%80%98ready-to-repatriate-stranded-indians%E2%80%99 Responding to India’s concerns, the #UAE has offered to fly stranded #Indians and citizens of other countries, who wish to be repatriated, if they test negative for COVID-19. ",g2dubai
2020-04-12 22:53:20+00:00,Turistas en la India reciben extraño castigo al ignorar cuarentena por Covid-19 http://www.armariodenoticias.com/2020/04/turistas-en-la-india-reciben-extrano.html,ArmarioNoticias
2020-04-12 22:53:09+00:00,"China not clamping down on outside travel in January (notably they prohibited Wuhan people from traveling *within* China) allowed Covid to seed through all the world--EU, South Korea, Taiwan, Japan, US, India, Ecuador--everywhere.",fanomalefeet
2020-04-12 22:52:25+00:00,COVID-19 Lockdown: Nikon is Offering Free Online Photography Classes in India ,seoraval
2020-04-12 22:52:14+00:00,COVID-19 Lockdown: Nikon is Offering Free Online Photography Classes in India https://www.retargetingnews.com/covid-19-lockdown-nikon-is-providing-unfastened-on-line-pictures-categories-in-india/,gonzalez50505
2020-04-12 22:52:11+00:00,COVID-19 Lockdown: Nikon is Offering Free Online Photography Classes in India https://www.retargetingnews.com/covid-19-lockdown-nikon-is-providing-unfastened-on-line-pictures-categories-in-india/,AdamSmith30303
2020-04-12 22:52:08+00:00,COVID-19 Lockdown: Nikon is Offering Free Online Photography Classes in India https://www.retargetingnews.com/covid-19-lockdown-nikon-is-providing-unfastened-on-line-pictures-categories-in-india/,maria0000141
2020-04-12 22:52:05+00:00,COVID-19 Lockdown: Nikon is Offering Free Online Photography Classes in India https://www.retargetingnews.com/covid-19-lockdown-nikon-is-providing-unfastened-on-line-pictures-categories-in-india/,smith0000121
2020-04-12 22:52:00+00:00,COVID-19 Lockdown: Nikon is Offering Free Online Photography Classes in India https://www.retargetingnews.com/covid-19-lockdown-nikon-is-providing-unfastened-on-line-pictures-categories-in-india/,GonzDeny
2020-04-12 22:51:30+00:00,#PMCARES PM Modi has always believed and shown in actions that public participation is the most effective way to get anything done. PM CARES fund will enable micro-donations as a result of which a large number of people will be able to contribute to India’s fight against COVID-,BalGovindPasi2
2020-04-12 22:51:13+00:00,"#PMCARES Respecting the spirit of citizens’ desire to donate during COVID-19, the Prime Minister’s Citizen Assistance and Relief in Emergency Situations Fund is constituted. The PM CARES will go a long way in creating a healthier India",BalGovindPasi2
2020-04-12 22:51:06+00:00,Can India tide over COVID-19 with minimal damage? http://telanganatoday.com/?p=421511 via @TelanganaToday,krishmurali_hyd
2020-04-12 22:50:41+00:00,COVID-19 GRAPH COMPARISON (USA/ITALY/INDIA) https://youtu.be/oq2ErscrkPs via @YouTube #COVID19italia #CoronaVirusFacts #COVID19india #CoronaVirusUpdate #lockdownindia #WestBengal #COVID19 #usaCoronavirus #CautionYesPanicNo #COVID #coronaupdatesindia #TrendingNow #Trending,me_mainak
2020-04-12 22:50:40+00:00,#PMCARES The MHRD family is strongly supporting India’s fight against COVID-19. Various Institutions and Departments of Ministry of HRD contributed more than 38.91 Crore Rupees to PM CARE Fund,BalGovindPasi2
2020-04-12 22:50:15+00:00,The only thing i can see all beside thiz crisis is some control of pollution for some time period! Rest is baday baday shehero may ase choti choti batay hoti rehthi hy #StayHomeStaySafe #Covid_19india #weallgonnacomeoutofthis #India ,sajidstweets
2020-04-12 22:50:04+00:00,"#PMCARES The Institute of Chartered Accountants of India, Institute of Company Secretaries of India and Institute of Cost Accountants of India have come forward to donate an amount of Rs 28.80 crore to PM-CARES Fund for providing assistance to those impacted by the COVID-19",BalGovindPasi2
2020-04-12 22:49:12+00:00,#ThankYouCoronaWarriors India is putting up a spirited fight in its fight against COVID-19. A major chunk of credit for this goes to our frontline workers. Let us raise the spirit of the nation by thanking our Corona Warriors.,BalGovindPasi2
2020-04-12 22:48:40+00:00,Dr Obaidulla Junaid Covid -19 WHO Guide Lines https://youtu.be/VJM7kPZTw4o via @YouTube#covid-10 #corona Virus #India #Healthcare #WHO,jbrjbn
2020-04-12 22:47:01+00:00,#AJK Government is making good efforts to protect Kashmiris from the #Covid_19. The #Kashmiris living on the #LOC need urgent measures to protect #India and #Pakistan from the firing of armed forces. @farooq_pm @Masood__Khan @QamarJK @Rajammuzaffar @pzfahad @mushtaqminhas,SohailCh_Jk
2020-04-12 22:46:54+00:00,"*Fenomena Alam Di Tengah Pandemi Covid-19, antara lain : Polusi di China Menurun Drastis, Kanal Venesia Kembali Jernih, Langit Jakarta Tampak Biru, dan Himalaya Kembali Terlihat dari India. =Covid-19, adalah Dampak dari Dosa Ekologis yang diperbuat manusia,- ",raymond_frans
2020-04-12 22:46:30+00:00,@ShamikaRavi when is the covid cases expected to peak and start to decline in India as per stats,sanjeevsajjan
2020-04-12 22:45:52+00:00,Dr @Swamy39 ji Keeping Essential Supply Chains Running: How Air India And Indian Railways Are Aiding The Fight Against Covid-19 ,StayHumanIndia
2020-04-12 22:44:57+00:00,India to be carved into three zones to counter Covid-19? https://amyrudigital.com/2020/04/12/india-to-be-carved-into-three-zones-to-counter-covid-19/,AmyruDigital
