0,1,2
2020-04-14 23:19:11+00:00,"भक्तों इधर तुम corona के लिए मुस्लमान को ज़िम्मेदार बताते जाओ, उधर चाइना ने HDFC के भारी मात्रा में शेयर खरीद लिए दिया जलाओ, थाली बजाओ और देश को बर्बाद करते जाओ #migrants and help #IndiaFightsCoronavirus #BandraStation #Bandra #Surat #MumbaiLockdown #covidindia #Lockdown2",RoflSaba_saikh
2020-04-14 23:18:25+00:00,"Como 1.3 mil millones de personas 'bloqueo' en la India debido a COVID-19, la gente se mantiene segura y saludable en casa.",PMATABASTARDO
2020-04-14 23:16:21+00:00,Just 2% of Covid-19 patients have filed insurance claims | India News ,Newslin07952424
2020-04-14 23:15:03+00:00,"Por conta da quarentena para amenizar a pandemia de covid-19, os níveis de poluição na Índia diminuíram drasticamente nos últimos dias #megacurioso",MegaCurioso
2020-04-14 23:14:05+00:00,India Exports Hydroxychloroquine to 13 Countries to Fight Covid-19 ,scribe827
2020-04-14 23:14:02+00:00,"Fighting Stigma : COVID-19 and the Current Challenges of Quarantine Law Enforcement in India: The relevance of the common law remedy in this context is a unique inquiry in contemporary parlance from the perspective of health care services, ... http://dlvr.it/RTnMKg",PairsonnalitesU
2020-04-14 23:14:02+00:00,Fighting Stigma : Covid-19 Threatens to Overwhelm India's Health Care System: Covid-19 Threatens to Overwhelm India's Health Care System. Republish. Reports of overcrowding and unsanitary conditions in state-run testing and ... http://dlvr.it/RTnMKV,PairsonnalitesU
2020-04-14 23:13:00+00:00,Viral Video: Hungry bears raid city in search for food amid coronavirus lockdown.. #Chandigarh #India #Lockdown #Coronavirus #CoronavirusPandemic #COVID #COVID2019 #COVID19 #COVIDー19 #Covid_19 #CoronavirusOutbreak https://www.thepigeonexpress.com/viral-video-hungry-bears-raid-city-in-search-for-food/,TPE_connect
2020-04-14 23:12:15+00:00,"EN CIUDAD A LOS PIES DEL HIMALAYA/ Policía india impone a turistas mexicanos sanción por violar confinamiento por covid-19: Escribir 500 veces ""lo siento"" http://mejicotoday.com/site/2020/04/13/en-ciudad-a-los-pies-del-himalaya-policia-india-impone-a-turistas-mexicanos-sancion-por-violar-confinamiento-por-covid-19-escribir-500-veces-lo-siento/ via @mejicotoday",mejicotoday
2020-04-14 23:11:34+00:00,Jajajajajaja pero porque el Covid huye de Diego es como en la India que le costó entrar de todo lo que había allí,ORamosBets
2020-04-14 23:10:15+00:00,Then comes a rant citing yet another fake news about India’s planned construction of new Parliament buildings and that #Modi was more concerned about that than tackling #COVID thus he delayed announcement of #Lockdown What kind of a moron would lie like that?,ahamdvijam
2020-04-14 23:10:14+00:00,VALIENTES: La primera doctora de la India graduada en Cuba combate la COVID-19 en su país ,Gpelier3
2020-04-14 23:10:08+00:00,"While she praised high literacy rate, she cleverly concealed that Kerala is also the #ISIS hub of India thanks to the #Muslim apologist #Left Government glove in hand with radical #Islamists &amp; that a recent #TabhligiJamaat in Delhi was the #SingleSource of #COVID spread in India ",ahamdvijam
2020-04-14 23:09:45+00:00,COVID-19 effect: Delivery of Rafale fighters delayed by ‘few weeks’ – देश हिंदुस्तान Live India News न्यूज़ https://hindisamachar.news/covid-19-effect-delivery-of-rafale-fighters-delayed-by-few-weeks-%e0%a4%a6%e0%a5%87%e0%a4%b6-%e0%a4%b9%e0%a4%bf%e0%a4%82%e0%a4%a6%e0%a5%81%e0%a4%b8%e0%a5%8d%e0%a4%a4%e0%a4%be%e0%a4%a8-live-india/,Hindi_SamacharN
2020-04-14 23:08:30+00:00,@AirAsia I hope you will refund all ticket money due covid-19 - Sign the Petition! http://chng.it/v6GDc9mM via @ChangeOrg_India,SakshiS67107041
2020-04-14 23:08:11+00:00,"IMF Projects India’s Growth Rate at 1.9% In 2020, Forecasts Global Recession Due To Covid-19 Outbreak https://amyrudigital.com/2020/04/14/imf-projects-indias-growth-rate-at-1-9-in-2020-forecasts-global-recession-due-to-covid-19-outbreak/",AmyruDigital
2020-04-14 23:08:01+00:00,Coronavirus India Death Toll | Novel Coronavirus Cases Deaths in Mumbai Pune Delhi Haryana Odisha Madhya Pradesh Uttar Pradesh Indore Today Latest Update: Corona Virus (COVID 19) India Death Toll Day Wise Details and Information | कोरोना से मंगलवार को 33… https://thepoolbattle.com/coronavirus-india-death-toll-novel-coronavirus-cases-deaths-in-mumbai-pune-delhi-haryana-odisha-madhya-pradesh-uttar-pradesh-indore-today-latest-update-corona-virus-covid-19-india-death-toll-day-4/,TheBattlePool
2020-04-14 23:08:00+00:00,Na Índia e no Peru já estão sendo usados como profilaxia da COVID-19,RomeiroCarla
2020-04-14 23:07:39+00:00,"Modi govt approves made-in-India rapid test kits after Chinese supply is delayed. China is seeking the economic disaster through Covid-19, it's time to be proactive with smart moves. . ",gopitweet
2020-04-14 23:07:06+00:00,"And here I am thinking our supermarkets in Australia are getting out of hand. Glad I'm not in India, where #COVID19 coupled with supply shortages is really causing some #panicbuying! #coles #woolies #coronavirusaus #COVID19Aus #COVID2019AU #Covid_19australia #panicshopping",MagmaFinance_AU
2020-04-14 23:06:57+00:00,"The GOP has never liked United Nations organizations ie too many of those pesky human rights etc. Watch out, GOP doesn't like USPS or Public Broadcasting either.",stevendrowe
2020-04-14 23:06:07+00:00,"Coronavirus lockdown phase-1 ends, phase-2 begins: Summary of India’s fight against Covid-19 - Hindustan Times...",newsnation_24
2020-04-14 23:05:29+00:00,Times of India Covid battle: FCI’s ‘excess stock’ comes in handy ,BALVIND81553704
2020-04-14 23:05:05+00:00,Never take anyone Seriously Everything can/tends to change with Time A bureaucrat is just a pawn in the scheme of things & everyone knows that. India is at a dangerous cross-road but very few people are saying or acknowledging it! #Covid_19 #COVID19,merajsiddiqui1
2020-04-14 23:04:30+00:00,"The state government had received inputs from the Centre about many attendees of the Tablighi Jamaat congregation in Delhi last month, which has been blamed for hundreds of COVID-19 cases in India. ",h24news_in
2020-04-14 23:04:07+00:00,India Exports Hydroxychloroquine to 13 Countries to Fight Covid-19 https://www.process-worldwide.com/india-exports-hydroxychloroquine-to-13-countries-to-fight-covid-19-a-923758/ via @ProcessWW,ProcessWW
2020-04-14 23:03:36+00:00,FCI’s ‘excess stock’ comes in handy for govt in Covid battle | India News – Times of India ,icjtv24
2020-04-14 23:03:16+00:00,"Dear , prime minister MR.NDM . I have an one idea that can help to prevent the mortality rate..in covid 19 ,that is increasing the temperature of ventilator up to 40- 45 degree alongwith some small amount of antiallergic and alcohol. Mix in oxygen. MSD.Valsad . Gujrat.",MohanshantaramD
2020-04-14 23:03:16+00:00,"MHA helplines address 5,000 Covid-19 complaints | India News – Times of India ",Trippple12
2020-04-14 23:03:03+00:00,DDC Doda reviews measures to contain spread of Covid 19 https://www.5dariyanews.com/news/293653-DDC-Doda-reviews-measures-to-contain-spread-of-Covid-19 #DDCDoda #coronavirus #covid19 #Diprjk #JantaCurfew #kashmir #Srinagar #india,roufaminnews5
2020-04-14 23:03:00+00:00,India's PM Narendra Modi extends nationwide coronavirus lockdown until May 3... #India #Lockdown #NarendraModi #Coronavirus #CoronavirusPandemic #COVID #COVID2019 #COVID19 #COVIDー19 #Covid_19 #CoronavirusOutbreak,TPE_connect
2020-04-14 23:01:33+00:00,"IMF Projects India’s Growth Rate at 1.9% In 2020, Forecasts Global Recession Due To Covid-19 Outbreak ",dailymailindia
2020-04-14 23:01:09+00:00,"i wanna point out the fact that india, on a full lockdown, whose population is over ONE BILLION and is DENSELY packed, only has 10,000 confirmed COVID cases. whereas america, with only 330M people, in a space 3x larger than india, has almost 600k cases. we need to lockdown!!!!!!!",peachynisha
2020-04-14 23:00:50+00:00,"IMF Projects India’s Growth Rate at 1.9% In 2020, Forecasts Global Recession Due To Covid-19 Outbreak ",nimo_news
2020-04-14 22:59:12+00:00,Private sector drafted but Covid-19 battle rests heavily on govt hospitals | India News ,republicpostin
2020-04-14 22:58:25+00:00,"India - Lockdown Extension: Thousands of Migrants in Bandra, Mumbra, Surat Scramble to Get Back Home https://www.newsclick.in/lockdown-extension-thousands-migrants-bandra-mumbra-surat-scramble-get-back-home #Covid_19 #COVID19 #COVID19Pandemic #Covid19India #coronavirusindia #coronavirusindiaupdate #COVID2019 #Coronavirusmumbai",BillEllson
2020-04-14 22:58:02+00:00,India demonstrates unwavering commitment in fighting COVID-19 pandemic – WHO http://quickclarity.news.blog/2020/04/14/india-demonstrates-unwavering-commitment-in-fighting-covid-19-pandemic-who/,quickclarity
2020-04-14 22:58:01+00:00,"IMF Projects India’s Growth Rate at 1.9% In 2020, Forecasts Global Recession Due To Covid-19 Outbreak ",TodaysNews24x7
2020-04-14 22:57:28+00:00,"Mission Green supports the nationwide lock-down extension. Together, India will certainly overcome the COVID-19 pandemic. Watch more at: https://youtube.com/watch?v=CL1OSLb0EMs #IndiaFightsCorona #coronavirus @cmohry @mlkhattar @HMOIndia",mgf_greenaction
2020-04-14 22:55:50+00:00,"Mission Green supports the nationwide lock-down extension. Together, India will certainly overcome the COVID-19 pandemic. Watch more at: https://www.youtube.com/watch?v=CL1OSLb0EMs #IndiaFightsCorona #coronavirus @PMOIndia @narendramodi",mgf_greenaction
2020-04-14 22:55:43+00:00,2.) Hydroxychloroquine Globally India Hungary and the UK ban exports of drugs to save supply for themselves. Jordan and France authorize use of Hydroxychloroquine to treat COVID-19. Bahrain claims success with drug on corona virus patients and US FDA approves off label use,gigliotti97
2020-04-14 22:55:21+00:00,Private sector drafted but Covid-19 battle rests heavily on govt hospitals | India News https://newsline.co.in/2020/04/15/private-sector-drafted-but-covid-19-battle-rests-heavily-on-govt-hospitals-india-news/,Newslin07952424
2020-04-14 22:55:14+00:00,How is India’s Fight Against COVID-19 Being Managed On the Ground? ,cgisaopaulo
2020-04-14 22:53:55+00:00,Covid-19 coronavirus: How India is scrambling to curb virus after late start ,anmolchopra999
2020-04-14 22:53:33+00:00,"United, Delta reach agreement with US Treasury on COVID-19 bailout - Business Insider - ",gone_india
2020-04-14 22:52:08+00:00,"The Economist Intelligence Unit pronostica recesión mundial de 2.3% Del G20 China, Indonesia e India tendrían tasa de crecimiento y las mayores caídas serían en Arg, Alem e Italia 6,7% para el PBI argentino ""El Covid-19 envía a la mayoría de los países del G20 a la recesión""",cuenca_carolina
2020-04-14 22:50:51+00:00,VALIENTES: La primera doctora de la India graduada en Cuba combate la COVID-19 en su país ,CastroVerrier
2020-04-14 22:49:34+00:00,"@CBRE_India @cbre your maintenance team at @Mahagun_India's mahagun mywoods, is doing a sham job. Under the guise of covid 19 they are ignoring all our complaints. None of the seniors allocated here pick up their phones and juniors are always clueless.",sumantharathore
2020-04-14 22:49:32+00:00,Nuestro respeto a todos los que en tiempos de Pandemia dejan el calor de su casa #BloqueoNoSolidaridadSi VALIENTES: La primera doctora de la India graduada en Cuba combate la COVID-19 en su país | Cubadebate http://www.cubadebate.cu/noticias/2020/04/14/valientes-la-primera-doctora-de-la-india-graduada-en-cuba-combate-la-covid-19-en-su-pais/#.XpY9BLleSyU,OFICOME_Panama
2020-04-14 22:48:38+00:00,The killers are the biggest victims of covid-19 in India,caa_npr_nrc
2020-04-14 22:48:37+00:00,@narendramodi @PMOIndia Prof Dr Vivek Gupta (IECR) invite: WEBINAR Discussion Covid-19 Pandemic: Impact @Healthcare talks by Cardiologists from Italy / India 15th April Wed 6:30 to 7.30 PM India 3 to 4 PM Europe Time ZOOM ID 974-379-5915 Password 759813 Prof Dr Vivek Gupta,cardiologistviv
2020-04-14 22:47:30+00:00,Covid-19 coronavirus: How India is scrambling to curb virus after late start https://mediaonindia.com/2020/04/14/covid-19-coronavirus-how-india-is-scrambling-to-curb-virus-after-late-start/,MEDIAonINDIA
2020-04-14 22:46:44+00:00,VALIENTES: La primera doctora de la India graduada en Cuba combate la COVID-19 en su país http://www.cubadebate.cu/noticias/2020/04/14/valientes-la-primera-doctora-de-la-india-graduada-en-cuba-combate-la-covid-19-en-su-pais/#.XpY-kx3RQbI.twitter,lademajagua
2020-04-14 22:46:33+00:00,"Niti says India doesn’t face ‘severe’ Covid outbreak, over-prepared to deal with it- The New Indian Express ",allaboutbelagav
2020-04-14 22:45:49+00:00,"When this pandemic is over, Most of the people are going to struggle to start their vehicles. #firstthing #Lockdown2 #MumbaiLockdown #covidindia #Covid19India",NikMUfan
2020-04-14 22:45:27+00:00,"The country is under a 21-day lockdown due to coronavirus outbreak in many parts of India, there are many ways people are coming forward to spread awareness about COVID-19 in Visakhapatnam. http://viralinus.com/covid-19-artists-paint-coronavirus-graffiti-to-spread-awareness-in-visakhapatnam/ #viralinUS #viralvideos #usa",viralnewsinUS
2020-04-14 22:45:07+00:00,VALIENTES: La primera doctora de la India graduada en Cuba combate la COVID-19 en su país http://www.cubadebate.cu/noticias/2020/04/14/valientes-la-primera-doctora-de-la-india-graduada-en-cuba-combate-la-covid-19-en-su-pais/#.XpY8jGGN7rQ.twitter,RafelAngelGonz1
2020-04-14 22:44:56+00:00,Crooky government and Greasey Palms. Thieves sitting in power will do anything to get their hands on dirty international arms dealing kickbacks. It doesn't matter even if you have to sell the country.#India #arms #COVID,nonymous_i
2020-04-14 22:44:45+00:00,@PMOIndia @narendramodi I am in Dammam city of Saudi Arabia.Along with me many Indians who are stuck over here due to the COVID-19. We were coming on final exit but due to cancellation of flights we stuck over here .Please make possible ways so we can come back to India. ,iamAaquibkhan08
2020-04-14 22:44:39+00:00,"With 26,351 coronavirus COVID-19 samples tested on Tuesday, total tests so far rises to 2,44,893: ICMR | India News https://newsattend.com/with-26351-coronavirus-covid-19-samples-tested-on-tuesday-total-tests-so-far-rises-to-244893-icmr-india-news/",TargetPossible
2020-04-14 22:44:21+00:00,Bringing up this tweet after exactly 4 weeks. Washington has done remarkably well in restricting the spread without causing any undue hardships. However situation in India worries me. Wishing all my countrymen safety from covid. ,akshayvivekrao
2020-04-14 22:41:58+00:00,#ReliefPackage #covidindia ,mchhalotiya
2020-04-14 22:41:49+00:00,"I can vouch for the fact that simple things like swabs & viral transport medium are bottlenecks to testing in India, from what we hear from labs. It helps to have @anuacharya on top of things. Supply Shortages Hamper Use of Abbott Covid-19 Test Machines ",anup_malani
2020-04-14 22:41:18+00:00,कोराना के आड़ में पता नहीं इस देश में क्या कया हो रहा है @PMOIndia @narendramodi @SushilModi @NitishKumar @yadavtejashwi @WHO @UN_Women #covidindia ,ur_quazi
2020-04-14 22:40:41+00:00,इतने दर्दनाक माहौल में भी अगर आप किसी से नफ़रत कर पा रहे हैं तो यकीनन आपके इंसान होने पर शक है। #COVID19 #covidindia #IndiaFightsCorona,iamfahmad
2020-04-14 22:40:34+00:00,Covid-19: Virus cases about 2 million worldwide; few new hot spots – Times of India ,trending2020
2020-04-14 22:40:26+00:00,India extends world's biggest COVID-19 lockdown ,MSNSouthAfrica
2020-04-14 22:40:21+00:00,COVID-19 : 27800 masks Distributed; Red Zones Fumigated in Kupwara https://www.5dariyanews.com/news/293669-COVID-19-27800-masks-Distributed;-Red-Zones-Fumigated-in-Kupwara #RedZones #Masks #Distributed #kupwara #Diprjk #27800masks #coronavirus #covid19 #government #kashmir #Srinagar #india,roufaminnews5
2020-04-14 22:39:26+00:00,"@realDonaldTrump Hey “ Captain Bligh” what happened to your “ Lost February “? I know, 15 Rallies. 2 trips to Mar-a-Largo. 1 trip to India, probably to check on Ivanka’s “ Sweat Shops” Did you forget something? Like a COVID Virus? Idiot #25thAmendmentNow !!!!!!!!!!!!!!!!!!!!!!!!!",dogtag3rdinfdiv
2020-04-14 22:37:31+00:00,COVID-19 #Malaysia's popular shopping streets Jalan Masjid India under total lockdown ,albertoallen
