0,1,2
2020-05-12 23:35:23+00:00,PM Modi Commits To Make India Self-Reliant To Achieve Global Leadership Post Covid-19 Crisis https://hindurja.org.in/pm-modi-commits-to-make-india-self-reliant-to-obtain-international-management-publish-covid-19-disaster/,ChaharDaya
2020-05-12 23:33:05+00:00,Ué o Presidente importou insumos da Índia para que se não é uma solução eficiente para o Covid-19?@jairbolsonaro @govbr,Regilaineoi
2020-05-12 23:31:57+00:00,Online & Live math classes in India Due to Lock down and COVID-19 p..For more info visit...http://www.nmtutorials.in/latest-update/th/292?utm_source=twitter,Riseand81366087
2020-05-12 23:31:37+00:00,Popular Front of India Members of Aurangadbad Maharashtra doing thadfin work of Covid 19 death victim. So far 56 bodies buried by PFI team. May Allah accept the good deeds. #covid19maharashtra #Covid_19india,irshad_morayur
2020-05-12 23:30:14+00:00,India's GDP estimates ₹200 Trillion Economic Package 10% = ₹20 Trillion Fine COVID brought a change US$5Trillion TO ₹200 Trillion @USD75 Indian economy revised US$2.66 Tril ? LKG Maths,Dakhani_Tappe
2020-05-12 23:29:54+00:00,Let's the Holy month brings the peace to the national. Covid 19 should be controlled and handle by the People in this great national. We have to support the govt in all good causes. Because india for the people and by the people.,Ismailmounttown
2020-05-12 23:29:53+00:00,"Lockdown 4 to tackle coronavirus COVID-19 to have new norms and rules, details before May 18 | India News ",Uditgupta_ug
2020-05-12 23:29:45+00:00,COVID-19: Assam police to book pet deserters after PETA India plea. ,IngridNewkirk
2020-05-12 23:28:26+00:00,"""INDIA C02 EMISSION FALL,FIRST IN 4 DECADES"" is COVID-19 pulling things off ,that we people could have never succeeded in doing?? #narendramodi #indiawantstoknow #waitingforanswer #news #iscoronabenefitial",GauravMohapatr3
2020-05-12 23:28:07+00:00,"3/3 In their second op-ed, @Arvindsubraman &amp; @FelmanJosh propose a three-pronged strategy utilizing existing frameworks to revive India’s economy post-COVID. ",HarvardCID
2020-05-12 23:28:06+00:00,1/3 #CIDExpert @Arvindsubraman and @FelmanJosh share their latest #COVID insights with @IndianExpress in a two-part op-ed series. They map their recent work on reviving economic growth in India to a post-COVID economic revival strategy. ,HarvardCID
2020-05-12 23:27:57+00:00,"Daily COVID India update. More of the same--no progress or regress. Daily new cases remains at a high plateau. In fact, ex MH trend looks a little worse. ",teasri
2020-05-12 23:26:48+00:00,"@realDonaldTrump sir this Chinese is spreading rumours in India. We're Indian, you are Americans and they along with the virus are Chinese. #COVID China Originated Viral Infectious Disease",shashankkz
2020-05-12 23:25:15+00:00,@ZeeNews @rashtrapatibhvn @narendramodi @PMOIndia @TelanganaCMO APPEAL UNDER RIGHT TO INFORMATION ACT-2005 ! I @shinde_surya wish to know how much funds sanctioned to Telangana State Government by Government of India since last 4-Months to fight against COVID-19? Waiting fr rply,shinde_surya
2020-05-12 23:25:08+00:00,"USA: 9,933,508 covid tests so far (the most of any country in the world) - 30,010 tests per 1mil India: 1,759,579 tests of 1.31 billion population / 1,275 tests per 1mil maths, what is it? You don't seem to know https://www.worldometers.info/coronavirus/#countries",gaydraka
2020-05-12 23:24:23+00:00,COVID-19 lockdown literally stopped India's entire population from buying vehicles ,markyalita
2020-05-12 23:23:21+00:00,I thought being an engineering student let's make a calculation on yesterday's PM announcement of new budget. Total budget = 20000000000000 Total population of India = 1350000000 So pre head amount = 14814.8148 Congratulations to every indian Let's fight to COVID-19 pandemic..,shameem_er
2020-05-12 23:22:50+00:00,I thought being an engineering student let's make a calculation on yesterday's PM announcement of new budget. Total budget = 20000000000000 Total population of India = 1350000000 So pre head amount = 14814.8148. Congratulations to every indian. Let's fight to COVID-19 pandemic. ,shameem_er
2020-05-12 23:21:55+00:00,"The body of a Muslim man who died from COVID-19 is seen before burial at a graveyard in New Delhi, India. More images of last rites for the victims of the coronavirus: https://reut.rs/2Lp0s96 Adnan Abidi",reuterspictures
2020-05-12 23:21:50+00:00,Itna hi muslim muslim karte hoon Toh thoda appreciate kar liya karo... Kyuki... covid-19 key liye highest donation bhi india main muslim ka hi hay(Azim premzi) Aur pure world main top-5 par ,iamalwaz
2020-05-12 23:21:31+00:00,PM Modi Announces ‘Mega Economic Package’ Of Rs 20 Lakh Cr For Covid-19 Crisis; It’s 10% Of India’s GDP https://onlyhindinewstoday.com/pm-modi-announces-mega-economic-package-of-rs-20-lakh-cr-for-covid-19-crisis-its-10-of-indias-gdp/,RaghavS49394362
2020-05-12 23:21:31+00:00,"I thought being an engineering student let's make a calculation on yesterday's PM announcement of new budget Total budget = 20000000000000,Total population of India = 1350000000,So pre head amount = 14814.8148... Congratulations to every indian. Let's fight to COVID-19 pandemic..",shameem_er
2020-05-12 23:19:59+00:00,How minorities are taken care of in Pakistan even by foundations like Lala's @SAFoundationN and he will not be labelled as an anti-national in Pakistan.Wish same could happen in India. #Islamophobia_In_India #Covid_19 #UnityIsEverything,tajamul_rashid
2020-05-12 23:18:55+00:00,"New Delhi, India. ",derwaynewills
2020-05-12 23:18:05+00:00,"Krisis Covid-19, India Gelontorkan Paket Stimulus Ekonomi US270 Miliar ",Bisniscom
2020-05-12 23:18:05+00:00,"Krisis Covid-19, India Gelontorkan Paket Stimulus Ekonomi US270 Miliar https://ekonomi.bisnis.com/read/20200513/9/1239835/krisis-covid-19-india-gelontorkan-paket-stimulus-ekonomi-us270-miliar?utm_source=dlvr.it&amp;utm_medium=twitter",bisnisindgroup
2020-05-12 23:18:01+00:00,".@CarbonBrief: An economic slowdown, renewable energy growth and the impact of Covid-19 have led to the first year-on-year reduction in India’s CO2 emissions in four decades https://buff.ly/2WoaZb2 #SDG7",Power4All2025
2020-05-12 23:17:51+00:00,"India entrará a partir del 18 de mayo en una nueva fase para enfrentar el Covid-19. Se estima que el confinamiento comenzará a ceder en forma escalonada. En el país, los casos positivos suman más de 70.000 y hay 2.293 muertos ",otroperfil
2020-05-12 23:16:10+00:00,US To Give $3.6 Million Aid To India For COVID-19 Battle ,NewsWorldPress
2020-05-12 23:15:56+00:00,@Swamy39 sir Post Covid 19 lockdown what will be the new opportunities for India for boosting Indian economy ?,go4ashi
2020-05-12 23:15:40+00:00,In short Modi is happy bcoz of covid in India...He himself said things wch were not manufacturing here are now happening ,cleviic
2020-05-12 23:14:17+00:00,"CDC provides $3.6 million to support India’s Covid-19 response. @CDCgov funds will help strengthen India’s testing capacity, develop infection prevention and control centers of excellence. ",ambazaarmag
2020-05-12 23:14:12+00:00,"Dizia um liberal a um negacionista: “Quem terá ido vender medo à Índia? Não acredito q com os problemas q a Índia tem, o COVID seja um problema”. Espere. Espere um pouco, meu caro. Não se precipite. O vírus fala Hindi e lá não há hospitais. Sem oxigénio...",CMOtwitting_pt
2020-05-12 23:13:06+00:00,"Love from INDIA where are you from? Whats its like to be bts fan in your country. Is everything ok as we are fight covid-19. Is your country safe, please stay safe. Lets be friends",Mici_Drop
2020-05-12 23:11:36+00:00,COVID-19: India PM announces US$270b economic package https://cna.asia/2WrJNs0,ChannelNewsAsia
2020-05-12 23:11:28+00:00,Wtf Is the covid situation worse than in India?,AalokVedi
2020-05-12 23:08:26+00:00,PM Modi Commits To Make India Self-Reliant To Achieve Global Leadership Post Covid-19 Crisis ,nimo_news
2020-05-12 23:08:26+00:00,Get vocal for local... #modi #meme #localbusiness #local #digitalmarketing #india #lockdown #lockdown2020 #corona #covid_19 https://www.instagram.com/p/CAGw65fFLMT/?igshid=111ah8efg779v,invinciblelion_
2020-05-12 23:08:13+00:00," IS THE NO. OF #COVID SAMPLE TESTED BY INDIA AS OF 12TH MAY, 2020! #Covid_19india #Covid_19 #IndiaFightsCoronavirus #coronaupdatesindia",Tuitwe
2020-05-12 23:07:20+00:00,"@narendramodi @narendramodi_in @AmitShah @drharshvardhan @PMOIndia @HMOIndia @MoHFW_INDIA Sir, In Hooghly, WB, a vast city's internet will be shut down tomorrow. Now, how this people would use @SetuAarogya to fight #Covid_19india Please help #NarendraModi #atmanirbharbharat #Modi",sm_sandipan
2020-05-12 23:07:18+00:00,"#IndiaFightsCorona India’s Corona Warriors are doing exemplary services in containing COVID-19. Benchmarked at 60,000+ COVID cases, the recovery rate of patients in India is much higher than the other countries who have been severely hit by the pandemic.",BalGovindPasi2
2020-05-12 23:06:19+00:00,"#AatmanirbharBharat When the COVID-19 crisis started not even a single PPE kit was manufactured in India, only a few N95 masks were available. Today 2 Lakh PPE kits and 2 Lakh N95 masks are manufactured in India daily.",BalGovindPasi2
2020-05-12 23:05:14+00:00,#Covid19India @~75K ~24.5K recovered ~2.5K deceased ~47.5K active #Covid_19india #covidindia #COVID2019india #CoronaUpdatesInIndia #COVID #COVID19 #Corona #CoronavirusPandemic #coronavirusinindia #COVIDー19 #coronavirus #Lockdown4 #Indiacovid19 #Covid_19,smfaizhaider
2020-05-12 23:04:40+00:00,Glenmark begins Phase-3 clinical trials on antiviral drug Favipiravir for COVID-19 patients in India ,FBWM8888
2020-05-12 23:03:16+00:00,"Nearly half of rural households eating fewer items, less number of times to overcome Covid crisis: Survey | India News – Times of India ",IndiaNe81732983
2020-05-12 23:03:14+00:00,That's the money may be being spent in Mumbai or Delhi in one day at the moment on treatment of Covid cases. Whose reputation is being justified by these doles? Rich US with public health disaster or poor India with relatively controlled situation. Do we really need this??,Manojmtrvad
2020-05-12 23:03:11+00:00,Modi unveils $266bn stimulus package to revive Indian economy - 10% of India's Gdp! while saying Covid has shown well how important manufacturing locally is. ,KhandekarGauri
2020-05-12 23:03:01+00:00,Covid-19: Delhi HC pulls up Haryana for not disclosing full details on movement restrictions | Delhi News – Times of India ,todaynews_24x7
2020-05-12 23:02:58+00:00,"bolo phir ye india ke PM inko 20k crore dene ki baat kar rahe he .. such to ye he ki sarkar ke qareeb inki jindagi 2 koudi se bhi kam he... isliye mare jaa rahe he , bhaga rahe he, bhukhe he , na gharbar he or na karobaar #MigrantLabourersDying #20lakhcrores #Covid_19india",MOHAMMEDMUBINS3
2020-05-12 23:02:57+00:00,India: Richest Hindu Temple Runs Out of Cash Due to COVID-19 Lockdown via Hinduism Today Magazine ,HinduismToday
2020-05-12 23:02:38+00:00,"Nearly half of rural households eating fewer items, less number of times to overcome Covid crisis: Survey | India News – Times of India ",services_ns
2020-05-12 23:01:22+00:00,#AatmanirbharBharat 380K Tweets COVID-19 PM Narendra Modi announced a Rs 20 lakh crore stimulus package for a self #OneMoreJumla #मोदीजी_मेरे_15लाख_दो #20lakhcrores #kabulattack 10% of GDP made in india Modiji #PMModi #EconomicPackage,rs48659383
2020-05-12 23:01:12+00:00,Atleast india has a plan to deal with post covid india.Does Kerala have any ?,68777qhjjCa9xS4
2020-05-12 23:00:46+00:00,Covid-19 impact: Global pension funds pause India investment #PensionsIndia #Investment #Coronavirus https://pensionpolicyinternational.com/covid-19-impact-global-pension-funds-pause-india-investment/,PensionPolIntl
2020-05-12 23:00:44+00:00,A consensus remains elusive on lifting the two-month nationwide Covid-19 lockdown in India. Read more… https://www.ucanews.com/news/no-consensus-on-lifting-indias-two-month-lockdown/87999 #Coronavirus #lockdown #India ,UCANSriLanka
2020-05-12 23:00:44+00:00,A consensus remains elusive on lifting the two-month nationwide Covid-19 lockdown in India. Read more… https://www.ucanews.com/news/no-consensus-on-lifting-indias-two-month-lockdown/87999 #Coronavirus #lockdown #India ,ucanindonesia
2020-05-12 23:00:44+00:00,A consensus remains elusive on lifting the two-month nationwide Covid-19 lockdown in India. Read more… https://www.ucanews.com/news/no-consensus-on-lifting-indias-two-month-lockdown/87999 #Coronavirus #lockdown #India ,ucanindia
2020-05-12 23:00:44+00:00,A consensus remains elusive on lifting the two-month nationwide Covid-19 lockdown in India. Read more… https://www.ucanews.com/news/no-consensus-on-lifting-indias-two-month-lockdown/87999 #Coronavirus #lockdown #India ,UCANews
2020-05-12 22:59:30+00:00,Atleast india has a plan to face post covid india.does Kerala have any?,68777qhjjCa9xS4
2020-05-12 22:58:08+00:00,Covid-19: What you need to know today ,India_NewsLive
2020-05-12 22:58:07+00:00,"Aarogya Setu, India’s Covid-19 tracking app, now has 10 crore users ",Digigyan3
2020-05-12 22:57:12+00:00,It's huge Hon'ble PM @narendramodi ji announced economic package of almost 10% of India's GDP as a Covid release package to make Self dependent India. #CKMKB #AatmanirbharBharat #AatmanirbharBharat,idineshdp
2020-05-12 22:57:01+00:00,"India, Denmark vow to jointly combat Covid-19, share info on testing kits and vaccines ",mikeconkey
2020-05-12 22:56:42+00:00,Women in India are the forefront in the fight against Covid-19. ,safe_girls_
2020-05-12 22:55:52+00:00,"and according to Indian acquaintances, lower caste in the slums are discarded and not bothered with the Covid test in India costs $60, the equivalent of a month's salary for unskilled labor on the low end",gaydraka
2020-05-12 22:55:32+00:00,Kerala makes it mandatory for train passengers to acquire Covid-Jagratha portal digital passes - https://indiagoneviral.com/news/2020/05/13/kerala-makes-it-mandatory-for-train-passengers-to-acquire-covid-jagratha-portal-digital-passes/58230/india-gone-viral/,gone_india
2020-05-12 22:54:11+00:00,Jaishankar discusses Covid-19 with counterparts in US | India News – Times of India https://joindhan.in/2020/05/12/jaishankar-discusses-covid-19-with-counterparts-in-us-india-news-times-of-india/,IndiaNe81732983
2020-05-12 22:53:20+00:00,Covid-19 can impact #ElectricVehicle demand https://www.pv-magazine-india.com/2020/05/11/covid-19-can-impact-electric-vehicle-demand/ #India,EarthAccounting
2020-05-12 22:53:19+00:00,@narendramodi becos OF NRI &amp; other country citizens who came India they only spreaded covid -19 quickly ... indian people those who went other countries for work etc. Y they can't stay safe in particular countries..? Y they want to come again ind??,OrionpaxK
2020-05-12 22:52:30+00:00,Jaishankar discusses Covid-19 with counterparts in US | India News – Times of India https://www.nsservices.in/jaishankar-discusses-covid-19-with-counterparts-in-us-india-news-times-of-india/,services_ns
2020-05-12 22:52:05+00:00,"Highest Covid-19 Relief Packages as percentage of GDP in the Universe. -1. Pakistan = -25% (MAXIMUM) +1. INDIA = +10% +2. USA = +13% +3. Japan = +21% (MINIMUM) Don't underestimate the power of NIAZI and his 93,000 men! https://twitter.com/niazi1971/status/1260300449309048832/photo/1",niazi1971
2020-05-12 22:51:53+00:00,"@sambitswaraj Dear the country (Malaysia) you condemn for spreading covid 19 in India have only 1400 active cases. Just grow up, don't inculcate hatred in your population. Behave like a mature neighbour.",mushara86400524
2020-05-12 22:51:52+00:00,Jaishankar discusses Covid-19 with counterparts in US | India News – Times of India https://www.republickhabar.in/jaishankar-discusses-covid-19-with-counterparts-in-us-india-news-times-of-india/,KhabarRepublic
2020-05-12 22:51:40+00:00,"In Bengal, Covid-19 red zones to be divided into 3: CM Mamata - india news - Hindustan Times ",KolkataKi
2020-05-12 22:48:22+00:00,"Disinfection cleaning services for Covid - 19 corona virus to protect you and your family from harmful diseases. Call:9087552865 #gocoronago #covid19 #covidchennai #corona @Chennai, India https://www.instagram.com/p/CAGuoEUHuwk/?igshid=bghgdof3a3kc",1solutioncctv
2020-05-12 22:48:14+00:00,抗ウイルス剤錠剤ファビピラビルを用いてインドで第3相臨床試験を開始し、4月下旬にインドの薬物規制当局DCGIから承認を受けたと同社は声明で述べている。 ws/national/glenmark-begins-phase-3-clinical-trials-on-antiviral-drug-favipiravir-for-covid-19-patients-in-india/article31563198.ece,dots_jap
2020-05-12 22:47:25+00:00,Update on Rise Against Hunger India's COVID-19 Response (March 25 - May 05). 1 million plus meals 72 local organizations 7 States ,RiseIndia2030
2020-05-12 22:47:21+00:00,#StayAtHomeSaveLives #StayHome Wear a mask if you go out for your necessary chores #lockdown #Covid_19 India ,ShohidUddinBar1
2020-05-12 22:47:00+00:00,"Either the whole WORLD is FOOLISH or WE are SMARTER than the REST to believe that a global pandemic like #COVID that has emerged as a major threat to lives, economies &amp; material progress across the globe could be turned into our advantage and catapult India to top of the world.",gauravtheagrwal
2020-05-12 22:46:48+00:00,"There are a lot of rumours that this package will be mixed with mega reforms. If that is true, it can place India in an advantageous position in post covid NWO",Harryy_Pawter
2020-05-12 22:46:29+00:00,"New Delhi: Air India headquarters has been sealed for two days after an employee was tested positive for COVID-19. ""One of the employees attending office at Airlines House has tested positive for COVID-19. https://www.gulfheadlines.com/air-india-office-sealed-after-employee-tests-positive-for-covid-19/",GulfHeadlines
2020-05-12 22:45:57+00:00,Bombay HC seeks replies on PIL that seeks taking over of Wadia hospital in Mumbai for Covid-19 patients | Mumbai News – Times of India ,todaynews_24x7
2020-05-12 22:45:45+00:00,@narendramodi Sir I don't whether u read this or not ..u could have stopped spreading covid -19. In India no one has corona only NRI or other country people came to India they only spreaded.. atleast u could hav closed all indian international airports before January...,OrionpaxK
2020-05-12 22:45:17+00:00,Bombay HC seeks replies on PIL that seeks taking over of Wadia hospital in Mumbai for Covid-19 patients | Mumbai News – Times of India https://shahinews.com/bombay-hc-seeks-replies-on-pil-that-seeks-taking-over-of-wadia-hospital-in-mumbai-for-covid-19-patients-mumbai-news-times-of-india/,Shahids94957761
2020-05-12 22:43:04+00:00,Mbok ya jangan cherry picking. Lockdown di India gagal karena dari awal ga jelas strateginya kaya apa. Begitu lockdown diumumkan orang langsung berjubel di terminal. Kalo udah gini covid lgsg nyebar. https://www.telegraph.co.uk/global-health/science-and-disease/watch-india-lockdown-triggers-migrant-worker-exodus-new-delhi Org india jg ga nurut2 amat https://www.reuters.com/article/us-health-coronavirus-southasia/indian-police-fire-tear-gas-on-jobless-workers-defying-coronavirus-lockdown-idUSKBN21H0OR,azvinl
2020-05-12 22:42:32+00:00,Covid-19: What you need to know today - india news - ,southasiansnews
2020-05-12 22:42:12+00:00,Rise Against Hunger India (RAHI) COVID-19 response - week 7 https://www.riseagainsthungerindia.org/rise-against-hunger-india-rahi-covid-19-relief-update-may-12/,DolaMohapatra
2020-05-12 22:41:49+00:00,"This use of the Covid-19 lockdown to pass these immoral and inherently undemocratic orders by the UP and MP governments will push India back many decades, reducing the worker to bondage. An interview with Aruna Roy ",suchitrav
2020-05-12 22:40:34+00:00,Covid-19: What you need to know today – india news ,allaboutbelagav
2020-05-12 22:38:16+00:00,"2 Óbitos diários associados à COVID-19 notificados nos EUA, Índia e Rússia. ",valenti_vitor
2020-05-12 22:37:47+00:00,@AirlineFlyer Thought you may be interested that Air India’s doing AI 1191 as a Covid repatriation flight. En route DEL-EWR to pick up Indian nationals. Today’s flight is billed as position only but it’s sold out on the US-bound leg as well. ,akashgoyal
2020-05-12 22:37:05+00:00,"India is about to explode on covid. Mass exodus from cities will spread it all back to the rural areas, family dwellings. Transport usage is unprotected, the virus is about to spread rapidly",Rory_Whelan
2020-05-12 22:35:28+00:00,I request RTU Kota and education minister of Rajasthan @GovindDotasra to not build pressure on students of engineering under RTU to pay exam fee. As in this due course of COVID-19 it may be hard for many to pay fee. @ashokgehlot51 @RajCMO @AICTE_INDIA @ugc_india @RajGovOfficial,samyak811
2020-05-12 22:34:40+00:00,"Covid-19: Eight people die, Tamil Nadu tally stands at 8,718 | India News – Times of India https://joindhan.in/2020/05/12/covid-19-eight-people-die-tamil-nadu-tally-stands-at-8718-india-news-times-of-india/",IndiaNe81732983
2020-05-12 22:34:31+00:00,"Covid-19: Eight people die, Tamil Nadu tally stands at 8,718 | India News – Times of India https://www.nsservices.in/covid-19-eight-people-die-tamil-nadu-tally-stands-at-8718-india-news-times-of-india/",services_ns
2020-05-12 22:34:22+00:00,#IndiaFightsCorona India is steadily moving on the recovery path from the COVID pandemic.319 districts are in green zones and over 16.73 lakh tests have been conducted while the recovery rate of patients stands at 31.5%. via NaMo App,mahesh_zarkar
2020-05-12 22:34:21+00:00," In the next 60 years, mosquitoes may become extinct from India! Visit https://tinyurl.com/y8ngfc2k #extendlockdown #ViolenceAgainstTNwomen #COVID19 #Covid_19 #Quarantine",KajriiFashion
2020-05-12 22:33:30+00:00,It looks like that we won the battle againest covid 19 #india,IshtiyaqQayoom
2020-05-12 22:33:28+00:00,"*#Lastest #Covid-19 #StatusUpdate* Total number of positive cases across the world: 4,329,057 #Number of deaths: 291,875 #Recovered: 1,571,475 Total number of positive cases in India: 74,243 #Number of deaths:… https://www.instagram.com/p/CAGs66DFTlX/?igshid=m8mw81k0old3",TheVoiceOfKash1
2020-05-12 22:33:09+00:00,"@IndiainNZ @BhavDhillonnz @MukteshPardeshi @airindiain Hi, our 7 year old daughter is stuck in Chennai, India. My wife, Gitanjali Rajendran has registered with you for repatriation flight. Please share the status of flights to India. Also provide details for COVID test.Thanks",Sudharsan2010
2020-05-12 22:32:38+00:00,"#Coronavirus l Govt's covid stimulus package of Rs 20 lakh crore is 10% of India's GDP, and more than the total GDP of at least 161 countries #Covid19 #AatmanirbharBharat",News18Graphics
2020-05-12 22:32:34+00:00,*#Elister Social (COVID-19 Dashboard &amp; Blood Help )* Corona Update in India! Total Confirmed: 74292 Active Cases: 47453 Total Recovered: 24420 Total Deaths: 2415 Updated at: 13/05/2020 02:43:24 #stayhome,roufaminnews5
2020-05-12 22:32:14+00:00,"@macedo_inv Profilaxia é a medicina preventiva, por exemplo na Índia: Uma pessoa testou positivo para Covid-19, aqueles próximos a ela (que moram no mesmo local ou tiveram contato) e o médico do mesmo, já tomam o medicamento visando a prevenção para que não adoeçam.",az_hcq
2020-05-12 22:32:11+00:00,What i told u Was the problem heard Nd ppl trying to solve dat U r claiming everyone to be optimistic But u certainly seem pacimist Rome was not built in a day India is fighting covid Nd u want zero collateral damage,PercursionN
2020-05-12 22:31:36+00:00,Full text: PM Modi’s address to nation on Covid-19 | India News – Times of India https://joindhan.in/2020/05/12/full-text-pm-modis-address-to-nation-on-covid-19-india-news-times-of-india/,IndiaNe81732983
2020-05-12 22:30:47+00:00,Akshaya Patra Foundation USA Hosts First Virtual Gala and Raises $1 Million to Provide COVID-19 Relief to Migrant Workers and Children in India Read full press release here: http://shorturl.at/gEJV6,AkshayaPatraUSA
